exposure_id,archive,site,start,ra_deg,dec_deg,launch_id,launch_datetime_utc,launch_date_utc,rocket,flight_number,launch_site,outcome,delta_days,source_url,classification,geometric_visibility
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37470,Harvard DASCH,DASCH historical observing site unresolved,1952-12-13 23:43:43.700004814+00:00,13.359931216111512,19.752793509555623,L0105,1952-12-12T19:38:00Z,1952-12-12,Aerobee RTV-A-1,USAF 33,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mf39716,Harvard DASCH,DASCH historical observing site unresolved,1951-10-18 19:04:27.799995627+00:00,16.164230284373733,15.669755246014542,L0048,1951-10-17T18:17:00Z,1951-10-17,Aerobee RTV-A-1a,USAF 20,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ma10940,Harvard DASCH,DASCH historical observing site unresolved,1951-03-10 07:19:27.000002902+00:00,185.30124715866697,58.12702907941832,L0010,1951-03-09T03:16:00Z,1951-03-09,V-2,V-2 No. 57,White Sands LC-33,Launch failure,1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37252,Harvard DASCH,DASCH historical observing site unresolved,1952-02-20 03:13:05.999986968+00:00,130.39731318347216,54.72973458565983,L0063,1952-02-19T14:49:00Z,1952-02-19,Aerobee RTV-A-1c,USAF 22,Holloman LC-A,Launch failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37252,Harvard DASCH,DASCH historical observing site unresolved,1952-02-20 03:13:05.999986968+00:00,130.39731318347216,54.72973458565983,L0064,1952-02-19T17:00:00Z,1952-02-19,Aerobee RTV-N-10,NRL 7,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37133,Harvard DASCH,DASCH historical observing site unresolved,1951-10-30 01:53:48.299986435+00:00,10.825257566954962,-9.96670763053716,L0049,1951-10-29T21:04:00Z,1951-10-29,V-2,V-2 No. 60,White Sands LC-33,Successful,1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc38329,Harvard DASCH,DASCH historical observing site unresolved,1955-12-10 23:33:31.599992427+00:00,10.720555599657663,-9.92504427787173,L0430,1955-12-09T14:50:00Z,1955-12-09,Aerobee Hi,NRL 38,White Sands LC-35,Launch failure[27],1,https://en.wikipedia.org/wiki/1955_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37772,Harvard DASCH,DASCH historical observing site unresolved,1953-11-02 01:38:02.399985404+00:00,5.814867579980146,-9.277498542414197,L0183,,1953-11-01,R-1,,Kapustin Yar,Successful[11],1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37773,Harvard DASCH,DASCH historical observing site unresolved,1953-11-02 02:28:52.700007760+00:00,5.823510025070073,-9.266578289852388,L0183,,1953-11-01,R-1,,Kapustin Yar,Successful[11],1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37777,Harvard DASCH,DASCH historical observing site unresolved,1953-11-03 01:27:06.599980589+00:00,5.80686659881691,-9.669912703096797,L0184,1953-11-02T18:32:00Z,1953-11-02,Aerobee RTV-A-1a,USAF 44,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc38290,Harvard DASCH,DASCH historical observing site unresolved,1955-10-12 02:24:36.799996403+00:00,5.601569477538897,-9.614547717657429,L0411,1955-10-11T14:33:00Z,1955-10-11,Deacon Rockoon,SUI 52,"USS Staten Island, southern Davis Strait",Launch failure,1,https://en.wikipedia.org/wiki/1955_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc38290,Harvard DASCH,DASCH historical observing site unresolved,1955-10-12 02:24:36.799996403+00:00,5.601569477538897,-9.614547717657429,L0412,1955-10-11T14:37:00Z,1955-10-11,Deacon Rockoon,NRL Rockoon 18,"USS Staten Island, southern Davis Strait",Successful,1,https://en.wikipedia.org/wiki/1955_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ir11933,Harvard DASCH,DASCH historical observing site unresolved,1952-07-01 04:39:30.800001919+00:00,359.9997156162756,0.0001897603975781,L0077,1952-06-30T14:32:00Z,1952-06-30,Aerobee RTV-A-1,USAF 28,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ir11934,Harvard DASCH,DASCH historical observing site unresolved,1952-07-01 05:44:20.199987888+00:00,359.99980405588565,0.0001897603975808,L0077,1952-06-30T14:32:00Z,1952-06-30,Aerobee RTV-A-1,USAF 28,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b75813,Harvard DASCH,DASCH historical observing site unresolved,1951-07-03 16:53:40.700011937+00:00,353.5392586380347,-89.37387903246372,L0031,,1951-07-02,R-2,,Kapustin Yar,,1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/h06631,Harvard DASCH,DASCH historical observing site unresolved,1952-12-13 23:30:49.599999192+00:00,35.24294744169117,57.2925865946177,L0105,1952-12-12T19:38:00Z,1952-12-12,Aerobee RTV-A-1,USAF 33,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37653,Harvard DASCH,DASCH historical observing site unresolved,1953-08-07 06:45:12.099981519+00:00,346.12874608214395,15.262095041633756,L0153,1953-08-06T15:07:00Z,1953-08-06,Deacon Rockoon,SUI 15,"USS Staten Island, Davis Strait",Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37653,Harvard DASCH,DASCH historical observing site unresolved,1953-08-07 06:45:12.099981519+00:00,346.12874608214395,15.262095041633756,L0154,1953-08-06T18:40:00Z,1953-08-06,Deacon Rockoon,SUI 16,"USS Staten Island, Davis Strait",Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37751,Harvard DASCH,DASCH historical observing site unresolved,1953-10-02 02:54:02.999991985+00:00,345.792299945858,15.258268110615168,L0171,,1953-10-01,R-1,,Kapustin Yar,Successful[11],1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37664,Harvard DASCH,DASCH historical observing site unresolved,1953-08-12 05:40:39.899982722+00:00,335.8574161256748,4.537885278495204,L0158,1953-08-11T17:09:00Z,1953-08-11,Deacon Rockoon,NRL Rockoon 4,"USS Staten Island, Baffin Bay",,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37704,Harvard DASCH,DASCH historical observing site unresolved,1953-09-02 04:19:05.500012647+00:00,335.98363505732215,4.506377433897798,L0162,1953-09-01T05:10:00Z,1953-09-01,Aerobee XASR-SC-2,SC 32,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mf40598,Harvard DASCH,DASCH historical observing site unresolved,1953-08-04 16:42:30.200007648+00:00,200.71213230024708,-47.058954356244826,L0151,1953-08-03T18:28:00Z,1953-08-03,Deacon Rockoon,SUI 14,"USS Staten Island, Frobisher Bay",Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mf40603,Harvard DASCH,DASCH historical observing site unresolved,1953-08-07 16:35:41.600011076+00:00,201.12244144462105,-47.2690065335389,L0153,1953-08-06T15:07:00Z,1953-08-06,Deacon Rockoon,SUI 15,"USS Staten Island, Davis Strait",Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mf40603,Harvard DASCH,DASCH historical observing site unresolved,1953-08-07 16:35:41.600011076+00:00,201.12244144462105,-47.2690065335389,L0154,1953-08-06T18:40:00Z,1953-08-06,Deacon Rockoon,SUI 16,"USS Staten Island, Davis Strait",Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76622,Harvard DASCH,DASCH historical observing site unresolved,1953-02-13 18:54:20.899991494+00:00,82.12761738630051,-68.32335629014617,L0119,1953-02-12T07:09:00Z,1953-02-12,Aerobee RTV-N-10,NRL 13,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76623,Harvard DASCH,DASCH historical observing site unresolved,1953-02-13 19:11:18.099986115+00:00,82.52248138126244,-68.28221213162355,L0119,1953-02-12T07:09:00Z,1953-02-12,Aerobee RTV-N-10,NRL 13,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76625,Harvard DASCH,DASCH historical observing site unresolved,1953-02-13 19:45:12.500015595+00:00,82.60542374745194,-68.42069806342703,L0119,1953-02-12T07:09:00Z,1953-02-12,Aerobee RTV-N-10,NRL 13,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76626,Harvard DASCH,DASCH historical observing site unresolved,1953-02-13 20:02:09.700010226+00:00,82.75930665484312,-68.44600188401532,L0119,1953-02-12T07:09:00Z,1953-02-12,Aerobee RTV-N-10,NRL 13,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76627,Harvard DASCH,DASCH historical observing site unresolved,1953-02-13 20:19:06.999984189+00:00,82.50119813221286,-68.32524337808667,L0119,1953-02-12T07:09:00Z,1953-02-12,Aerobee RTV-N-10,NRL 13,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76628,Harvard DASCH,DASCH historical observing site unresolved,1953-02-13 20:36:04.200019047+00:00,82.41563516707917,-68.41878722899776,L0119,1953-02-12T07:09:00Z,1953-02-12,Aerobee RTV-N-10,NRL 13,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76630,Harvard DASCH,DASCH historical observing site unresolved,1953-02-13 21:09:58.600008290+00:00,82.51111835971403,-68.34418356929697,L0119,1953-02-12T07:09:00Z,1953-02-12,Aerobee RTV-N-10,NRL 13,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37135,Harvard DASCH,DASCH historical observing site unresolved,1951-10-30 05:49:08.399993776+00:00,48.27155019346175,41.43073185616569,L0049,1951-10-29T21:04:00Z,1951-10-29,V-2,V-2 No. 60,White Sands LC-33,Successful,1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37379,Harvard DASCH,DASCH historical observing site unresolved,1952-09-26 07:06:02.300004207+00:00,48.31139423707718,41.38229587610928,L0096,1952-09-25T03:50:00Z,1952-09-25,Aerobee XASR-SC-1,SC 25,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37416,Harvard DASCH,DASCH historical observing site unresolved,1952-10-24 05:21:55.900008518+00:00,48.61766729416065,41.42214056598123,L0099,1952-10-23T03:45:00Z,1952-10-23,Aerobee XASR-SC-2,SC 26,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc38280,Harvard DASCH,DASCH historical observing site unresolved,1955-09-26 03:38:29.499992640+00:00,47.36360696499915,41.22447415446667,L0388,1955-09-25T20:39:00Z,1955-09-25,Loki Rockoon,SUI 41,"USS Staten Island, Atlantic Ocean, near Newfoundland",Launch failure,1,https://en.wikipedia.org/wiki/1955_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc38299,Harvard DASCH,DASCH historical observing site unresolved,1955-10-23 05:08:47.700014625+00:00,48.15132136305591,41.44736800091902,L0420,1955-10-22T00:20:00Z,1955-10-22,Aerobee RTV-N-10c,NRL 35,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1955_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc38315,Harvard DASCH,DASCH historical observing site unresolved,1955-11-18 05:35:12.599998434+00:00,47.92409561555525,41.13629560338225,L0425,1955-11-17T09:15:00Z,1955-11-17,Aerobee RTV-N-10,NRL 25,White Sands LC-35,Successful,1,https://en.wikipedia.org/wiki/1955_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ir12039,Harvard DASCH,DASCH historical observing site unresolved,1952-08-25 07:37:06.100015434+00:00,346.4714033522607,15.392966682057402,L0084,1952-08-24T03:34:00Z,1952-08-24,Deacon rockoon,SUI 2,"USCGC Eastwind, northern Baffin Bay",Partial failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ir12044,Harvard DASCH,DASCH historical observing site unresolved,1952-08-26 08:01:06.499987777+00:00,346.0885470388659,15.55574255584632,L0085,,1952-08-25,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ir12050,Harvard DASCH,DASCH historical observing site unresolved,1952-08-27 05:31:33.600015128+00:00,346.18409858437224,15.428606913568304,L0086,1952-08-26T18:53:00Z,1952-08-26,Aerobee RTV-A-1a,USAF 29,Holloman LC-A,Launch failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ir12052,Harvard DASCH,DASCH historical observing site unresolved,1952-08-27 08:09:09.299998045+00:00,346.08847855562743,15.555725555817736,L0086,1952-08-26T18:53:00Z,1952-08-26,Aerobee RTV-A-1a,USAF 29,Holloman LC-A,Launch failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ir12054,Harvard DASCH,DASCH historical observing site unresolved,1952-09-01 07:28:32.500005009+00:00,346.0883430389355,15.555653555846307,L0090,1952-08-31T21:10:00Z,1952-08-31,Deacon rockoon,SUI 6,"USCGC Eastwind, northern Baffin Bay",Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/j04015,Harvard DASCH,DASCH historical observing site unresolved,1952-08-27 06:52:22.799999032+00:00,345.4913981419696,15.544793602774863,L0086,1952-08-26T18:53:00Z,1952-08-26,Aerobee RTV-A-1a,USAF 29,Holloman LC-A,Launch failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/j04656,Harvard DASCH,DASCH historical observing site unresolved,1953-11-03 01:45:06.000011248+00:00,345.8764902497119,15.369429899683045,L0184,1953-11-02T18:32:00Z,1953-11-02,Aerobee RTV-A-1a,USAF 44,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37665,Harvard DASCH,DASCH historical observing site unresolved,1953-08-12 06:29:31.900011806+00:00,345.5187066788933,15.378658740342487,L0158,1953-08-11T17:09:00Z,1953-08-11,Deacon Rockoon,NRL Rockoon 4,"USS Staten Island, Baffin Bay",,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mf39673,Harvard DASCH,DASCH historical observing site unresolved,1951-09-04 20:17:44.099988132+00:00,345.6099836762148,15.63766909501835,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ir12062,Harvard DASCH,DASCH historical observing site unresolved,1952-09-05 05:44:07.000010453+00:00,65.43812157605805,57.57056812094714,L0093,1952-09-04T09:17:00Z,1952-09-04,Deacon rockoon,SUI 7,"USCGC Eastwind, northern Baffin Bay",Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/j03704,Harvard DASCH,DASCH historical observing site unresolved,1951-07-26 04:21:57.699985132+00:00,331.71716424566574,31.86868210570512,L0034,1951-07-25T16:26:00Z,1951-07-25,Aerobee RTV-A-1,USAF 15,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/mc37357,Harvard DASCH,DASCH historical observing site unresolved,1952-08-27 07:29:18.400006875+00:00,344.42332512898383,10.600603844088388,L0086,1952-08-26T18:53:00Z,1952-08-26,Aerobee RTV-A-1a,USAF 29,Holloman LC-A,Launch failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76767,Harvard DASCH,DASCH historical observing site unresolved,1953-08-04 21:12:46.999983790+00:00,342.7385964440068,-24.48697979133432,L0151,1953-08-03T18:28:00Z,1953-08-03,Deacon Rockoon,SUI 14,"USS Staten Island, Frobisher Bay",Successful,1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76231,Harvard DASCH,DASCH historical observing site unresolved,1952-06-19 16:28:58.299992679+00:00,217.7734793883033,-62.71010454850427,L0076,1952-06-18T17:50:00Z,1952-06-18,Aerobee RTV-A-1,USAF 27,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76232,Harvard DASCH,DASCH historical observing site unresolved,1952-06-19 17:14:53.200009849+00:00,217.7166033393929,-62.750692906946654,L0076,1952-06-18T17:50:00Z,1952-06-18,Aerobee RTV-A-1,USAF 27,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76233,Harvard DASCH,DASCH historical observing site unresolved,1952-06-19 17:42:46.099995376+00:00,217.9273655329428,-62.66802101751857,L0076,1952-06-18T17:50:00Z,1952-06-18,Aerobee RTV-A-1,USAF 27,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76234,Harvard DASCH,DASCH historical observing site unresolved,1952-06-19 18:30:38.299986722+00:00,216.3775362616409,-62.56377269170612,L0076,1952-06-18T17:50:00Z,1952-06-18,Aerobee RTV-A-1,USAF 27,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76235,Harvard DASCH,DASCH historical observing site unresolved,1952-06-19 19:16:30.699984132+00:00,216.2701595822109,-62.50368067529257,L0076,1952-06-18T17:50:00Z,1952-06-18,Aerobee RTV-A-1,USAF 27,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76236,Harvard DASCH,DASCH historical observing site unresolved,1952-06-19 20:02:23.200001119+00:00,216.23756117137376,-62.52945841010802,L0076,1952-06-18T17:50:00Z,1952-06-18,Aerobee RTV-A-1,USAF 27,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76237,Harvard DASCH,DASCH historical observing site unresolved,1952-06-19 20:48:15.700018106+00:00,216.3456723593028,-62.69771520170696,L0076,1952-06-18T17:50:00Z,1952-06-18,Aerobee RTV-A-1,USAF 27,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76238,Harvard DASCH,DASCH historical observing site unresolved,1952-06-19 21:34:08.100015525+00:00,216.21614195711203,-62.41053491289768,L0076,1952-06-18T17:50:00Z,1952-06-18,Aerobee RTV-A-1,USAF 27,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76329,Harvard DASCH,DASCH historical observing site unresolved,1952-08-22 16:46:35.700010656+00:00,217.2563019692436,-62.35159771033308,L0081,,1952-08-21,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76329,Harvard DASCH,DASCH historical observing site unresolved,1952-08-22 16:46:35.700010656+00:00,217.2563019692436,-62.35159771033308,L0082,1952-08-21T06:25:00Z,1952-08-21,Deacon rockoon,SUI 1,"USCGC Eastwind, Kane Basin",Partial failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76330,Harvard DASCH,DASCH historical observing site unresolved,1952-08-22 17:32:28.199987407+00:00,217.2714784722315,-62.50451823255248,L0081,,1952-08-21,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76330,Harvard DASCH,DASCH historical observing site unresolved,1952-08-22 17:32:28.199987407+00:00,217.2714784722315,-62.50451823255248,L0082,1952-08-21T06:25:00Z,1952-08-21,Deacon rockoon,SUI 1,"USCGC Eastwind, Kane Basin",Partial failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76331,Harvard DASCH,DASCH historical observing site unresolved,1952-08-22 18:18:20.599984825+00:00,217.42259940018465,-62.50886501739416,L0081,,1952-08-21,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76331,Harvard DASCH,DASCH historical observing site unresolved,1952-08-22 18:18:20.599984825+00:00,217.42259940018465,-62.50886501739416,L0082,1952-08-21T06:25:00Z,1952-08-21,Deacon rockoon,SUI 1,"USCGC Eastwind, Kane Basin",Partial failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76332,Harvard DASCH,DASCH historical observing site unresolved,1952-08-22 19:04:13.100002443+00:00,217.369307332806,-62.50755655992664,L0081,,1952-08-21,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76332,Harvard DASCH,DASCH historical observing site unresolved,1952-08-22 19:04:13.100002443+00:00,217.369307332806,-62.50755655992664,L0082,1952-08-21T06:25:00Z,1952-08-21,Deacon rockoon,SUI 1,"USCGC Eastwind, Kane Basin",Partial failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76339,Harvard DASCH,DASCH historical observing site unresolved,1952-08-26 16:48:49.100011289+00:00,217.22910264031475,-62.40914294435592,L0085,,1952-08-25,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76340,Harvard DASCH,DASCH historical observing site unresolved,1952-08-26 17:34:41.599988040+00:00,217.15353313916,-62.4141657979022,L0085,,1952-08-25,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76341,Harvard DASCH,DASCH historical observing site unresolved,1952-08-26 18:20:34.100005027+00:00,217.1609554948294,-62.37808215933335,L0085,,1952-08-25,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76342,Harvard DASCH,DASCH historical observing site unresolved,1952-08-26 19:07:26.400019523+00:00,217.03400559088905,-62.44205094350774,L0085,,1952-08-25,R-1,,Kapustin Yar,Successful[10],1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b76343,Harvard DASCH,DASCH historical observing site unresolved,1952-08-27 16:47:52.699995337+00:00,217.2397050436109,-62.526123231443385,L0086,1952-08-26T18:53:00Z,1952-08-26,Aerobee RTV-A-1a,USAF 29,Holloman LC-A,Launch failure,1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b75754,Harvard DASCH,DASCH historical observing site unresolved,1951-03-29 20:20:37.399980422+00:00,129.7096212591263,-55.24776187071846,L0011,1951-03-28T23:14:00Z,1951-03-28,Aerobee RTV-A-1,USAF 10,Holloman LC-A,Successful,1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/b75716,Harvard DASCH,DASCH historical observing site unresolved,1951-01-31 21:28:10.700000247+00:00,162.14430002040504,-42.684817357869015,L0005,,1951-01-30,R-1,,Kapustin Yar,Successful[2],1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
