v075_ordinal,pair_index,population,raw_match_row,raw_separation_arcsec,corrected_separation_arcsec,loo_corrected_sep_min_arcsec,loo_corrected_sep_max_arcsec,window_arcmin,common_same_gaia_refs,triage_class,a_endpoint,a_tile_id,a_candidate_index,a_gaia_source_id,a_gaia_epoch_ra_deg,a_gaia_epoch_dec_deg,a_gaia_separation_arcsec,a_gaia_strict_le3,a_gaia_diagnostic_le5,a_pm_incomplete_static_neighbor_within15,a_pm_incomplete_source_id,a_pm_incomplete_static_catalog_sep_arcsec,a_pm_incomplete_ref_epoch,b_endpoint,b_tile_id,b_candidate_index,b_gaia_source_id,b_gaia_epoch_ra_deg,b_gaia_epoch_dec_deg,b_gaia_separation_arcsec,b_gaia_strict_le3,b_gaia_diagnostic_le5,b_pm_incomplete_static_neighbor_within15,b_pm_incomplete_source_id,b_pm_incomplete_static_catalog_sep_arcsec,b_pm_incomplete_ref_epoch,same_gaia_source_id,candidate_disposition_changed,a_x,b_x,a_y,b_y,a_x_global,b_x_global,a_y_global,b_y_global,a_ra_deg,b_ra_deg,a_dec_deg,b_dec_deg,a_snr,b_snr,a_signal,b_signal,a_polarity,b_polarity,a_noise,b_noise,a_local_sigma,b_local_sigma,a_threshold,b_threshold,a_gaia_catalog_ra,a_gaia_catalog_dec,a_gaia_catalog_ref_epoch,a_gaia_catalog_pmra,a_gaia_catalog_pmdec,a_gaia_catalog_parallax,b_gaia_catalog_ra,b_gaia_catalog_dec,b_gaia_catalog_ref_epoch,b_gaia_catalog_pmra,b_gaia_catalog_pmdec,b_gaia_catalog_parallax
459,17,DIAGNOSTIC_179,293716,7.434687404676793,2.2730177090015498,2.0911215624545907,3.2406961570051247,10.0,9,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x11264-12288_y02048-03072,88,3334397830187572736,84.88999931851626,7.708330812687002,0.5604383069923268,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,78,3334397830187571968,84.88873155499643,7.7117950328290075,6.634108101099785,False,False,False,,,,False,False,,,,,,,,,84.88986569658911,84.88868794679267,7.708248948005518,7.709952731776177,22.61665640524511,12.391342346939494,21230.294788611674,13736.245733531789,-1,-1,,,,,,,84.89268803598803,7.702888562677142,2016.0,3.248390682315147,2.840599569564753,,,,,,,
460,17,DIAGNOSTIC_179,293718,7.448426463872934,2.6318816022500813,2.2481123746628144,3.3234312956861833,20.0,11,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x03072-04096_y01024-02048,91,3339851059967530624,84.5705046994664,11.042405402443134,2.3808059139480506,True,True,False,,,,APPLAUSE:132654,x01024-02048_y05120-06144,340,3339851059967530624,84.5705046994664,11.042405402443134,8.110829622261495,False,False,False,,,,True,False,,,,,,,,,84.57106072131555,84.57010771560515,11.04203184511463,11.0401863417655,6.310109499667733,7.751455921783549,5375.648705861779,8310.15968778234,-1,-1,,,,,,,,,,,,,,,,,,
461,17,DIAGNOSTIC_179,293720,7.45843175877992,2.6181804535712296,1.3929885390160306,5.223880890098836,10.0,5,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x06144-07168_y06144-07168,104,3336241775610021760,86.67973022115224,9.645476860828525,0.20651311622424146,True,True,True,3336241779906206208,14.838695183021423,2016.0,APPLAUSE:132654,x00000-01024_y04096-05120,206,3336241775610021760,86.67973022115224,9.645476860828525,7.308751670120119,False,False,False,,,,True,False,,,,,,,,,86.67976413154076,86.6777037687559,9.645430244495476,9.645838145422855,11.816429461150882,5.956117287764933,9974.926483602883,6123.9470170534805,-1,-1,,,,,,,,,,,,,,,,,,
462,17,DIAGNOSTIC_179,293721,7.459000190951473,2.9788080947709314,1.9872587540141537,3.9987727478102677,20.0,20,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x10240-11264_y06144-07168,86,3335230538447776512,86.52935737523813,8.279720845195287,3.4149106359204304,False,True,False,,,,APPLAUSE:132654,x00000-01024_y03072-04096,204,3335230538447776512,86.52935737523813,8.279720845195287,6.992745424386905,False,False,False,,,,True,False,,,,,,,,,86.53031543004474,86.52962409339494,8.27968951838512,8.281645259013173,31.305017435878028,16.72250178399147,28158.109164706773,17667.86771459849,-1,-1,,,,,,,,,,,,,,,,,,
463,17,DIAGNOSTIC_179,293729,7.494917753734986,2.566705353921525,2.282452490348807,3.113249295107844,10.0,11,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x10240-11264_y00000-01024,462,3334676174130626560,83.9843055823416,8.2719093478931,2.443681177330738,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,258,3334676174130626560,83.9843055823416,8.2719093478931,7.051605584167865,False,False,False,,,,True,False,,,,,,,,,83.98361979316815,83.98429196081442,8.271895280209263,8.27386808083941,11.25122941987537,8.600533783304485,10593.267715156297,9751.4948185041,-1,-1,,,,,,,83.9842928358998,8.271850619105368,2016.0,-0.7314751321724866,-3.405677423486672,,83.9842928358998,8.271850619105368,2016.0,-0.7314751321724866,-3.405677423486672,
464,17,DIAGNOSTIC_179,293735,7.522735299286823,2.170955829628278,1.1480828565615049,3.446723528851263,10.0,8,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x10240-11264_y01024-02048,36,3334680366018462080,84.30535831037278,8.343333994429694,0.5172540875170374,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,274,3334680434737945344,84.30284124066961,8.345006880230738,7.252448998427241,False,False,False,,,,False,False,,,,,,,,,84.30547235966812,84.30483510853999,8.343422938576555,8.345415197398246,25.654285324174207,12.46739766945213,24463.50181128412,14135.839337076686,-1,-1,,,,,,,,,,,,,,,,,,
465,17,DIAGNOSTIC_179,293737,7.528907047061772,2.7215887573125084,2.370174887015993,3.1529341741990438,20.0,13,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x01024-02048_y00000-01024,372,3340698783431293568,83.91913934898875,11.77223654688522,2.578542663870463,True,True,True,3340698890807535616,8.76556769430997,2016.0,APPLAUSE:132654,x02048-03072_y06144-07168,179,3340698783431293568,83.91913934898875,11.77223654688522,7.666994040590343,False,False,True,3340698890807535616,6.814299617031227,2016.0,True,False,,,,,,,,,83.9184669683036,83.9195335425328,11.771954140740863,11.770142080835326,25.566093617457607,16.832933948286033,21257.55203275648,18376.8742813626,-1,-1,,,,,,,,,,,,,,,,,,
466,17,PRIMARY_424,293738,7.539321304228784,2.460723327255112,2.118407073633623,2.803825884310129,20.0,16,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x07168-08192_y06144-07168,41,3336209653552064128,86.44608251814076,9.343500045528215,3.5330854579134447,False,True,False,,,,APPLAUSE:132654,x00000-01024_y04096-05120,138,3336209653552064128,86.44608251814076,9.343500045528215,4.744392157499953,False,True,False,,,,True,False,,,,,,,,,86.4470701281153,86.4453381242081,9.343383828710875,9.344594262409778,21.437555718149525,15.34948931049353,18576.86732847481,15782.002726740287,-1,-1,,,,,,,,,,,,,,,,,,
467,17,PRIMARY_424,293739,7.543536656411126,0.20501551496716175,0.1148539778388339,0.4133406714893698,20.0,20,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x13312-14336_y06144-07168,48,3333389337506204800,86.3909655599748,6.936343504481627,3.775833517373698,False,True,False,,,,APPLAUSE:132654,x00000-01024_y02048-03072,179,3333389337506204800,86.3909655599748,6.936343504481627,3.880646981959616,False,True,False,,,,True,False,,,,,,,,,86.39200298157533,86.38989238733897,6.936144699549918,6.936178915648948,7.440649863245744,5.99387096175346,6582.336392074001,6272.37963905136,-1,-1,,,,,,,,,,,,,,,,,,
468,17,PRIMARY_424,293747,7.572473715024281,2.517978447422063,0.8414323161607506,2.90760996472781,10.0,5,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x03072-04096_y01024-02048,92,3339857657037293184,84.57201966346085,11.202421940486303,1.704138518353017,True,True,False,,,,APPLAUSE:132654,x01024-02048_y05120-06144,401,3339857657037293184,84.57201966346085,11.202421940486303,7.71599623158297,False,False,False,,,,True,False,,,,,,,,,84.57153761826044,84.57149695665808,11.202443931026773,11.200340844319308,4.644222300199806,5.787873441964699,3956.46186474547,6205.047547291484,-1,-1,,,,,,,,,,,,,,,,,,
469,17,PRIMARY_424,293752,7.583366725773541,2.832544980715013,2.6071046279146493,2.992421752523492,10.0,8,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x11264-12288_y02048-03072,76,3334404289818376576,84.85982955719788,7.838101648319863,0.5507451774358627,True,True,True,3334404255457778688,4.057210196022576,2016.0,APPLAUSE:132654,x01024-02048_y03072-04096,112,3334404289817077376,84.85910738168464,7.839387405988986,3.827152566230119,False,True,True,3334404255457778688,10.720225553988218,2016.0,False,False,,,,,,,,,84.85969211271998,84.85987470012951,7.838031901013547,7.840130611409048,14.626204460380102,13.498831484673952,13729.64362054698,14963.93701323363,-1,-1,,,,,,,,,,,,,,,,,,
470,17,PRIMARY_424,293760,7.60424194573332,2.1036870334507185,1.4788957433030234,2.7214363029923594,10.0,10,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y03072-04096,116,3336116882258273408,85.40283623614552,8.830596938321438,2.2129785992352153,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,29,3336116882258273408,85.40283623614552,8.830596938321438,7.995368063867041,False,False,False,,,,True,False,,,,,,,,,85.40221491066494,85.40203263300623,8.83056646832836,8.832671064409725,24.491824610085715,11.86786329071623,22230.9202556044,13000.597756750092,-1,-1,,,,,,,,,,,,,,,,,,
471,17,PRIMARY_424,293764,7.619135411772683,2.1154653228692286,1.946615377832047,2.6633957599348945,20.0,21,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x04096-05120_y04096-05120,24,3339609270488361984,85.55431472857673,10.819919976665556,2.0739621462339586,True,True,True,3339609270489457664,5.306026667118532,2016.0,APPLAUSE:132654,x01024-02048_y05120-06144,278,3339609206063748480,85.55359453892144,10.816699152915934,3.993738559520511,False,True,True,3339609270489457664,12.315821091466171,2016.0,False,False,,,,,,,,,85.55372944013553,85.55388370526306,10.819882544711655,10.81777154924143,34.12881510015658,17.428265183391023,27940.32594124917,18684.446924091124,-1,-1,,,,,,,85.5543275470498,10.819750796236882,2016.0,0.7301270609334097,-9.81075870287564,,,,,,,
472,17,PRIMARY_424,293765,7.620765323740512,0.24100519856494873,0.4967442917849187,1.0632064620312267,10.0,12,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x09216-10240_y04096-05120,68,3336061597439451648,85.67171403623554,8.651990910085214,1.0521526781502917,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,368,3336061597439451648,85.67171403623554,8.651990910085214,8.406315225681045,False,False,False,,,,True,False,,,,,,,,,85.67148136049171,85.67119663894258,8.652171203675222,8.65426928529191,22.277367724297584,14.19429646112369,20215.598981088075,15734.884788551772,-1,-1,,,,,,,85.67181957437494,8.65182218655503,2016.0,6.050502194053488,-9.784264021216751,,85.67181957437494,8.65182218655503,2016.0,6.050502194053488,-9.784264021216751,
473,17,PRIMARY_424,293769,7.629662983951593,1.2498919513173739,0.8802540653558871,1.6529631117754455,5.0,5,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x09216-10240_y02048-03072,3,3334787022944046336,84.61705770356402,8.677386627878354,1.6684661020593436,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,389,3334787022942192256,84.6153129663064,8.679699803366896,4.9355054893117005,False,True,False,,,,False,False,,,,,,,,,84.61752545636041,84.61665522248057,8.677418016763717,8.679354917035806,18.55593463999399,12.536624002957792,17014.23327970228,13897.295640133285,-1,-1,,,,,,,,,,,,,,,,,,
474,17,DIAGNOSTIC_179,293774,7.657733897170714,2.7734867510004833,2.51284561657472,3.0506134509285983,10.0,8,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x08192-09216_y02048-03072,29,3334815129209995904,84.68954502718661,8.832257568734045,0.8849836505128136,True,True,False,,,,APPLAUSE:132654,x01024-02048_y04096-05120,32,3334815129210149888,84.68864659221812,8.83338479296351,5.499382855003514,False,False,False,,,,False,False,,,,,,,,,84.68973672114264,84.6896581435159,8.832414258061222,8.834539988775752,13.33925954555656,12.253450185560132,12190.363127482546,13422.987195973008,-1,-1,,,,,,,,,,,,,84.68866737610871,8.833377149674412,2016.0,1.190960595369528,-0.4432337188586839,
475,17,PRIMARY_424,293775,7.670003246577616,1.7451721815207966,1.1327358104013057,2.4355511258765214,10.0,8,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x10240-11264_y06144-07168,46,3335218611320156800,86.42482407291908,8.116508505287184,2.8584477810431017,True,True,True,3335218615618586624,1.6851938419047436,2016.0,APPLAUSE:132654,x00000-01024_y03072-04096,166,3335218611320156800,86.42482407291908,8.116508505287184,6.390326793179372,False,False,True,3335218615618586624,7.368911867052432,2016.0,True,False,,,,,,,,,86.42562510260358,86.4244295855634,8.11646851980697,8.118240102735195,24.60548275746325,11.447145327950391,22132.03908779512,12094.281823167355,-1,-1,,,,,,,,,,,,,,,,,,
476,17,PRIMARY_424,293777,7.689557323924934,2.844644810140964,2.7609334458093193,2.9332567480597946,20.0,16,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x03072-04096_y05120-06144,7,3339985166026571776,85.8698154732581,10.958758898816347,0.2656249552242523,True,True,False,,,,APPLAUSE:132654,x00000-01024_y05120-06144,281,3339984792366240256,85.86877440713432,10.956508039429172,1.8384165001135344,True,True,False,,,,False,False,,,,,,,,,85.86979444427497,85.86928371833173,10.958688061351348,10.95661175959235,15.908469663101508,11.192088218829504,13060.295506938905,11432.702523795926,-1,-1,,,,,,,85.86978835322186,10.958720912375156,2016.0,-1.544009476716614,-2.20283056740906,,85.87051132792463,10.953984819641908,2016.0,1.1127388728902723,-0.0118288637218262,
477,17,DIAGNOSTIC_179,293778,7.692593096122129,2.8917892646957633,2.5510078740345907,3.353038906317358,20.0,15,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x03072-04096_y04096-05120,37,3339612573319670400,85.5898639383216,10.940000272540843,0.719334023558718,True,True,False,,,,APPLAUSE:132654,x01024-02048_y05120-06144,305,3339612573319670400,85.5898639383216,10.940000272540843,7.730666271989307,False,False,False,,,,True,False,,,,,,,,,85.58966042476582,85.58964592771301,10.94000034389367,10.93786355988444,21.55692684466241,14.30692812360223,17787.68702855294,15338.13241647156,-1,-1,,,,,,,,,,,,,,,,,,
478,17,PRIMARY_424,293783,7.715596689645534,2.301180702772187,2.0937418614876995,2.5438962451916005,10.0,8,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x11264-12288_y01024-02048,77,3334379756965074304,84.4387167911125,7.569774001689623,0.19449357080438556,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,27,3334379756965074304,84.4387167911125,7.569774001689623,7.610854801901328,False,False,False,,,,True,False,,,,,,,,,84.43876701078165,84.43837920244273,7.5697530121966015,7.571861474401328,27.70815768903129,14.54162943704782,26764.65738604603,16487.653869024776,-1,-1,,,,,,,,,,,,,,,,,,
479,17,PRIMARY_424,293784,7.7180968174669085,1.4564402426045928,1.2299866815432006,1.7987804966729197,10.0,10,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x09216-10240_y00000-01024,338,3334694350432933760,83.86727341746679,8.471809558822446,3.662847169263884,False,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,304,3334694350432933760,83.86727341746679,8.471809558822446,6.3978528082509,False,False,False,,,,True,False,,,,,,,,,83.86624615629727,83.86756708444535,8.471863018880292,8.473562842983524,24.68685010386549,18.26399666130654,22499.84194652765,20708.16455062828,-1,-1,,,,,,,,,,,,,,,,,,
480,17,PRIMARY_424,293790,7.759293328778837,2.0040191965207677,1.849481904308909,2.0687664938188575,20.0,23,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x09216-10240_y01024-02048,20,3334681572906729216,84.26462036677998,8.399981450631154,0.39563465581466273,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,290,3334681572906729216,84.26462036677998,8.399981450631154,7.970800426764559,False,False,False,,,,True,False,,,,,,,,,84.26471024385336,84.2645238946364,8.400046043046492,8.40219350404934,5.5622530887426365,5.9460229299478256,5246.134566606288,6741.7457163705,-1,-1,,,,,,,,,,,,,,,,,,
481,17,DIAGNOSTIC_179,293791,7.759634321089374,2.700732248932702,1.999546546342232,3.091404309686159,20.0,17,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x13312-14336_y06144-07168,72,3333394074854422912,86.46351266888483,6.915358394674442,2.933722348762917,True,True,False,,,,APPLAUSE:132654,x00000-01024_y02048-03072,172,3333394074854422912,86.46351266888483,6.915358394674442,4.9106325754365985,False,True,False,,,,True,False,,,,,,,,,86.46427645330878,86.46214208210456,6.915657041621743,6.91526146052029,33.5144652298718,20.029040661544435,29648.416226812304,20959.701607999097,-1,-1,,,,,,,,,,,,,,,,,,
482,17,PRIMARY_424,293792,7.769267608888922,2.0068808838217467,1.7257472902937523,2.6084770727974935,20.0,21,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x04096-05120_y01024-02048,33,3339559277068027904,84.33304845937559,10.756754581843682,1.1675605782142657,True,True,False,,,,APPLAUSE:132654,x02048-03072_y05120-06144,256,3339559277068027904,84.33304845937559,10.756754581843682,8.936776153770492,False,False,False,,,,True,False,,,,,,,,,84.33311224693658,84.33355850503493,10.75643637139897,10.75432324250227,14.137379930028024,11.841944108350464,11761.22626463492,12950.922968575338,-1,-1,,,,,,,84.33319538236408,10.756728750324676,2016.0,8.370340697028684,-1.49796959595436,,84.33319538236408,10.756728750324676,2016.0,8.370340697028684,-1.49796959595436,
483,17,DIAGNOSTIC_179,293794,7.773567212683138,2.8974081131491936,2.3689024530721805,3.4397192013245568,20.0,12,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x01024-02048_y01024-02048,106,3339973488011908480,84.39000728880387,11.763508003908749,0.7322450072037822,True,True,True,3339973488012765184,3.3169747846776305,2016.0,APPLAUSE:132654,x02048-03072_y06144-07168,174,3339973488011908480,84.39000728880387,11.763508003908749,8.467597426154986,False,False,True,3339973488012765184,5.061693178269572,2016.0,True,False,,,,,,,,,84.39009581021165,84.39031808322873,11.76332398820701,11.761175656559551,6.673346634142751,13.159058377643523,6051.054278678606,14366.025685717685,-1,-1,,,,,,,,,,,,,,,,,,
484,17,DIAGNOSTIC_179,293797,7.78501913876693,2.9124400584881087,2.6802552937648434,3.706713348191065,10.0,7,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x10240-11264_y01024-02048,67,3334484657243752576,84.39924531397185,8.109539706714502,1.3015130345049184,True,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,183,3334484657243752576,84.39924531397185,8.109539706714502,6.511100640665464,False,False,False,,,,True,False,,,,,,,,,84.39935680873376,84.39831213003039,8.109195437584725,8.11109459434742,4.921603153731416,5.270925949174822,4693.159296559188,5976.304305887916,-1,-1,,,,,,,,,,,,,,,,,,
485,17,PRIMARY_424,293799,7.792345974086922,0.8442486820825575,0.6455288778341896,1.062699411734609,20.0,13,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x02048-03072_y00000-01024,326,3339943354521269760,83.97221314450805,11.568103399441544,1.8962874836806334,True,True,False,,,,APPLAUSE:132654,x02048-03072_y06144-07168,106,3339943354520889472,83.97294046283045,11.56473513331661,3.355683481132843,False,True,False,,,,False,False,,,,,,,,,83.9719207112486,83.9727087632686,11.567661377395911,11.565639206008484,19.91424651220628,17.38785747481343,16458.345337951214,18982.696172786505,-1,-1,,,,,,,83.97229652725116,11.56789312343046,2016.0,4.73713774316768,-12.19388871170194,,,,,,,
486,17,PRIMARY_424,293805,7.813395392963919,1.3409411615398377,1.261430580597644,2.9683691696804915,20.0,13,GAIA_ASSOCIATION_AMBIGUOUS_OR_PM_INCOMPLETE,APPLAUSE:14120,x10240-11264_y07168-08192,40,3335237646615206784,86.79291609949556,8.265418748760464,0.8426571547376182,True,True,False,,,,APPLAUSE:132654,x00000-01024_y03072-04096,196,3335237646615206784,86.79291609949556,8.265418748760464,8.261799593397546,False,False,True,3335237650910955008,13.242528655412526,2016.0,True,False,,,,,,,,,86.79303869035955,86.79196829643078,8.265618927459771,8.26751326755414,17.201302023205795,6.399625809971375,15072.707178088422,6761.413076465913,-1,-1,,,,,,,,,,,,,,,,,,
487,17,PRIMARY_424,293807,7.813784453569005,2.5091730158721455,2.2207893807657633,2.767131561626469,10.0,8,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x06144-07168_y06144-07168,28,3336307883746634240,86.37668958181077,9.866915632764305,2.67391689850523,True,True,False,,,,APPLAUSE:132654,x00000-01024_y04096-05120,276,3336307883746634240,86.37668958181077,9.866915632764305,5.278955976299943,False,False,False,,,,True,False,,,,,,,,,86.37744225467068,86.37535193279982,9.866873166225602,9.867558673015438,16.298268693970822,9.097179167717767,13758.30428022808,9353.51681911758,-1,-1,,,,,,,86.37661441523943,9.866649302642374,2016.0,-4.294428106415399,-15.444461629691816,,86.37661441523943,9.866649302642374,2016.0,-4.294428106415399,-15.444461629691816,
488,17,PRIMARY_424,293810,7.838256603833357,1.9932410352967205,2.1743376236403886,2.420364288012356,10.0,6,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x04096-05120_y00000-01024,457,3339746163983058304,84.14741185411548,10.744055678159098,0.7044789052175633,True,True,False,,,,APPLAUSE:132654,x02048-03072_y05120-06144,252,3339746095263581824,84.14753442902142,10.74270204158354,3.552936021154923,False,True,False,,,,False,False,,,,,,,,,84.14732554122965,84.14757581160441,10.743879317698305,10.741715952726452,6.992062924870578,10.465346611779252,5715.362431983747,11445.409349045947,-1,-1,,,,,,,,,,,,,,,,,,
489,17,DIAGNOSTIC_179,293811,7.842513391938013,2.527639288013406,1.7214613690410667,3.295667223947533,10.0,14,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x06144-07168_y06144-07168,10,3336313862340844288,86.30231176530204,10.010711106734545,3.9314565999751494,False,True,False,,,,APPLAUSE:132654,x00000-01024_y05120-06144,9,3336313866638100224,86.30033041219029,10.009618683516978,3.4838894771672546,False,True,False,,,,False,False,,,,,,,,,86.30338456489623,86.30131149498082,10.010434525407666,10.009674271711036,7.836424016601494,6.281260769184441,6615.175397689603,6416.299125274903,-1,-1,,,,,,,,,,,,,,,,,,
490,17,PRIMARY_424,293812,7.843451835732503,1.9465941818828418,1.9817543480268918,2.4080059749004294,10.0,5,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x01024-02048_y00000-01024,391,3340722392870021888,83.9507700089523,11.792446962699119,2.427319638254561,True,True,False,,,,APPLAUSE:132654,x02048-03072_y06144-07168,188,3340722392870021888,83.9507700089523,11.792446962699119,8.623106905049353,False,False,False,,,,True,False,,,,,,,,,83.95029199566194,83.95158579679351,11.791961507561668,11.790188693794995,13.754477650935833,16.43837012374029,11436.495880954635,17946.120508911124,-1,-1,,,,,,,,,,,,,,,,,,
491,17,PRIMARY_424,293814,7.858097732461324,1.3458112234415989,1.107729505434257,1.6966180470333752,20.0,21,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x03072-04096_y00000-01024,412,3339764786960925440,84.11083418924933,10.935829212663783,1.7011448341937712,True,True,False,,,,APPLAUSE:132654,x02048-03072_y05120-06144,301,3339764786960925440,84.11083418924933,10.935829212663783,9.548292242652582,False,False,False,,,,True,False,,,,,,,,,84.11091416027082,84.11100694413571,10.935363241566243,10.933182338487129,7.685647909418895,8.211902975027305,6226.265452464279,8980.934370396015,-1,-1,,,,,,,,,,,,,,,,,,
492,17,DIAGNOSTIC_179,293816,7.879628873518364,1.8169640783990906,1.3680110976417788,3.233797428937544,10.0,5,SAME_GAIA_DIAGNOSTIC_ONLY,APPLAUSE:14120,x11264-12288_y06144-07168,4,3333694172807863296,86.27699200907715,7.709289734345426,4.249261632079294,False,True,False,,,,APPLAUSE:132654,x00000-01024_y03072-04096,58,3333694172807863296,86.27699200907715,7.709289734345426,4.9013083882984105,False,True,False,,,,True,False,,,,,,,,,86.2781816957362,86.27627378894893,7.70934755194285,7.710450362163659,11.241183671525672,6.013911834429493,10095.197583620413,6353.893700264103,-1,-1,,,,,,,86.27686897788747,7.709525730282198,2016.0,-7.070082176934471,13.685383307943058,,86.27686897788747,7.709525730282198,2016.0,-7.070082176934471,13.685383307943058,
493,17,PRIMARY_424,293819,7.883760590715434,1.6041319808074788,1.1597106470452536,2.0485533149358677,20.0,20,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x05120-06144_y07168-08192,41,3336701513206426240,86.80635490078384,10.245983720077243,0.4856972292558315,True,True,False,,,,APPLAUSE:132654,x00000-01024_y05120-06144,95,3336701513206426240,86.80635490078384,10.245983720077243,7.620752098763041,False,False,False,,,,True,False,,,,,,,,,86.80634599623457,86.80459250657528,10.246118351117568,10.24476988718862,24.641184772651684,10.543140540330157,19640.59828889916,10769.80337426019,-1,-1,,,,,,,,,,,,,,,,,,
494,17,PRIMARY_424,293826,7.919876230693614,0.9160174287030876,0.7396382227951213,1.1985763701395706,10.0,8,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x09216-10240_y00000-01024,413,3334700191588454656,83.96164428176495,8.501392583205835,3.3802675042870183,False,True,False,,,,APPLAUSE:132654,x02048-03072_y03072-04096,314,3334700191588454656,83.96164428176495,8.501392583205835,7.245790921940474,False,False,False,,,,True,False,,,,,,,,,83.96071947251876,83.96205558916792,8.501604884748275,8.503363766837893,19.936135111846458,13.155483045352751,18169.99281617259,14916.007306512336,-1,-1,,,,,,,,,,,,,,,,,,
495,17,PRIMARY_424,293827,7.9209275246151,0.8443040519318107,0.5624156697993229,1.0301160360945,10.0,7,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x04096-05120_y02048-03072,66,3339585356110464768,84.86698164198485,10.57783483247096,1.3079749341041038,True,True,False,,,,APPLAUSE:132654,x01024-02048_y05120-06144,224,3339585356110464768,84.86698164198485,10.57783483247096,6.665618619926077,False,False,False,,,,True,False,,,,,,,,,84.86687841906242,84.86692876852672,10.578183702283985,10.575984001382809,6.941453496219964,6.5883251852081335,5717.27275805311,7063.193665367602,-1,-1,,,,,,,,,,,,,,,,,,
496,17,PRIMARY_424,293829,7.924635926100159,2.1914273811602505,1.9711334255078348,2.4174952869779838,20.0,22,DIFFERENT_GAIA_SOURCES,APPLAUSE:14120,x04096-05120_y05120-06144,66,3336961341548099712,86.12681227932022,10.657160200319618,1.8938720443729025,True,True,False,,,,APPLAUSE:132654,x00000-01024_y05120-06144,196,3336961341545831680,86.12598838433206,10.655377336190707,1.1156071859619114,True,True,False,,,,False,False,,,,,,,,,86.12725474035106,86.1259585262284,10.656864094072136,10.65506883767754,31.869132373015155,16.2553029851148,26034.229288846567,16604.76935397363,-1,-1,,,,,,,,,,,,,,,,,,
497,17,PRIMARY_424,293833,7.933158614995121,2.4070656150952923,2.1771772114734875,2.573101562542376,10.0,10,ONE_ENDPOINT_GAIA_ONLY,APPLAUSE:14120,x10240-11264_y04096-05120,14,3334532726520615552,85.49714238026846,8.275841757228987,2.7209209666080882,True,True,False,,,,APPLAUSE:132654,x01024-02048_y03072-04096,226,3334532726520615552,85.49714238026846,8.275841757228987,9.55088944583443,False,False,False,,,,True,False,,,,,,,,,85.49641606146506,85.49599457126426,8.276075513344153,8.278239334962432,12.373431929892504,10.610839852606292,11381.171760762914,11762.49510131172,-1,-1,,,,,,,,,,,,,,,,,,
