priority_rank,dasch_plate_id,poss_exposure_id,detected_in,ra_deg,dec_deg,peak_snr,polarity,nearest_other_arcsec,status
1,bi05397,POSS-I:266:E,POSS,259.96413334999977,-6.028898357404778,7.621039285015201,1,27.21688750756377,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8474585123626,-6.123538034546712,7.619856022877721,1,55.692683038234996,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8346585763952,-6.139143658347002,7.610368908448432,1,64.79116651619864,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9305070137948,-6.080912851564817,7.600756751389117,1,82.97283854930131,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.884909519642,-6.080027650257729,7.597974757427852,1,84.89074105410519,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8076539863354,-6.185001190508155,7.580123137352729,1,37.60340712460201,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.88859374148427,-6.291675523070021,7.578306563761006,1,98.12202960786422,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8904589454915,-6.270885785839295,7.574619264282772,1,107.4496016288137,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8223314227553,-6.153803564575651,7.558477678313875,1,44.260528000994256,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.89602370825384,-6.191036398235403,7.556254209925402,1,99.88981798831423,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.09951486482765,-6.043808078815179,7.554208139484329,1,140.75449364995978,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.06953667104807,-6.248422446711621,7.542877216484855,1,38.060988182578335,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.83488567426093,-6.281347562147095,7.524400610541307,1,23.909243734776613,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8456051802042,-6.15235897439907,7.521309126660767,1,52.92746336938083,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8220555118816,-6.280417583562123,7.515152767230536,1,49.7242925001227,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.95077865575126,-6.258994348266439,7.497546849422828,1,68.25978571286782,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0523312340293,-6.19789898536747,7.490502305688689,1,107.07776547548256,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.05396180160426,-6.299943176492078,7.483185918388208,1,106.34599506988191,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.04388462155856,-6.250352932256914,7.4784706767982145,1,23.66525902531727,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.07387275503044,-6.04573986664839,7.469406252811244,1,122.42350351824663,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8160172403595,-6.064992520281294,7.427464097824086,1,75.28193070262768,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.03102317836465,-6.233365092298968,7.425767340282496,1,32.54964841650236,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.95173671366877,-6.001986883881501,7.42485450608518,1,41.64571240415901,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.83624234078513,-6.238353951845077,7.423166406408617,1,33.920505153215196,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.93180992395423,-6.012407796565346,7.414934275483389,1,31.719987988186183,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0053900168691,-5.997185312453506,7.414286058415068,1,175.53740461719846,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9332094470981,-6.264687756054994,7.414117012383825,1,106.18169994196185,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0087441746586,-6.012770677916643,7.38142550111603,1,143.57100824636672,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9490594662077,-6.096950333764479,7.373663767415349,1,100.55046817018072,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.07693064653466,-6.147308761895843,7.355568546708128,1,60.066882959397226,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9889481809579,-6.092169224671628,7.341494902877206,1,146.09235605800112,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.08378697082685,-6.246981973428794,7.340645064132467,1,28.62441785316061,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0324792012782,-6.2489533303580584,7.33785687624886,1,40.744643554880675,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.92323427061996,-5.996828951115144,7.33422043110746,1,41.37835788415148,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0813373242845,-6.211080672296771,7.331486621766587,1,51.43848569426179,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.02235990786477,-6.176213304899229,7.328297428350974,1,83.76154796566465,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8881764150372,-6.046008047996908,7.309886787762194,1,44.97943376432435,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9204896904261,-6.056359571355243,7.294512103288891,1,39.9061879724482,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.003040885421,-6.010416996698782,7.288891053087579,1,133.6820252390404,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9795451048389,-6.143678553531382,7.288115477387296,1,71.05109195539528,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9593731974282,-6.282131874175462,7.282104328972169,1,25.084093726436368,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8832227476269,-6.206170772483399,7.277345849255614,1,47.13850279786007,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9469144628534,-6.2240391943936855,7.268213186860743,1,48.5529454503861,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.82377064456415,-6.162778236544118,7.258447731078875,1,67.44570930553537,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.97006933949586,-6.156920403569949,7.253347698391007,1,79.73713744912408,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8560912227972,-6.174078527001777,7.238578125959472,1,65.78961340543155,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0325057872641,-6.021238470414418,7.224799010050887,1,81.54806113303442,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9829553125945,-6.189027691174813,7.223153898734327,1,64.64700064929201,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.97127979127373,-6.041171554135584,7.213242169652893,1,25.110493937500596,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0516628649385,-6.101522789689926,7.1887271579705185,1,59.151875701174234,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9013738480668,-6.263312696405225,7.177045828841105,1,136.3338879829441,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8197499242509,-6.02246897201788,7.167588060425836,1,49.177585551466244,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0164227773754,-6.299056424253379,7.162062236644818,1,41.65720010243339,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.99389679602024,-6.197043176816729,7.147259841734999,1,54.755890147536284,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.91106503007006,-6.098891383554376,7.142991855450598,1,25.228362163707,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.09034997371293,-6.204451747267678,7.13904899111014,1,15.518137808044557,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0272781309239,-6.01935674854988,7.127660373929179,1,95.24691523184514,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9368412596781,-6.170195000039503,7.118900550512371,1,127.32555577975342,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.997494003534,-6.090266937659749,7.116429863521596,1,146.44134975914164,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9570614652898,-6.057254484230656,7.110099023852662,1,11.126154238241925,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.98996326451163,-6.1266556670917565,7.10840297336019,1,108.45351716082921,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8781966123022,-6.042241162238193,7.100024985721162,1,20.915727308142777,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.82126540909024,-6.0801045017296165,7.095911087772229,1,25.878721675755227,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.01334597630733,-6.182368649776276,7.095356284728377,1,47.8209607498677,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.81992367241673,-6.133019049724591,7.07894678374151,1,66.20794243613882,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.08252853218715,-6.097693775181898,7.078902948256602,1,60.54061276881645,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.00940453652646,-6.109146718541084,7.077404388156891,1,132.54695808804453,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9036139839265,-6.184884868621841,7.07527384384271,1,75.82204925224005,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.07508577848506,-6.174240689612051,7.065726567226102,1,39.551777546748724,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0135606820657,-6.047723709258141,7.057229797271673,1,95.71387869736238,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0520402872296,-6.289552552448217,7.0452009823043715,1,96.41048268721543,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.08373809934926,-6.223360137276703,7.042215028043565,1,70.74220431785042,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0836140668847,-6.163360737880073,7.039557649798033,1,38.62285853056352,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9359317380602,-6.19287329278114,7.0292641526013675,1,157.49490360215978,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8412006139036,-6.072049805753549,7.016821469732124,1,72.36632097555446,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.87236866057344,-6.249648798392695,7.012832981194278,1,23.883601495263115,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.80557872928557,-6.071618424883371,6.996785240867873,1,65.56265049513372,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0383485689588,-6.093984616663066,6.996393355383988,-1,104.72944146658959,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.92184208191986,-6.015255806465717,6.992761733140441,1,26.178134707829248,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0780492372306,-5.998017142736509,6.977594000624949,1,45.635049992855315,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9115564674607,-6.108339487556882,6.960065073584404,1,37.94510863123174,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8593333781898,-6.123523689104698,6.950538214032101,1,62.114716272467646,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.85716908235975,-6.2520296808201765,6.949797368347632,1,41.51105016115013,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0590336694742,-6.223400028271072,6.94084614117612,1,66.19846466759823,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9351755578604,-6.035552601030545,6.936165210574234,1,78.61137149038913,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.93359606340766,-6.215081097657154,6.906927212314795,1,81.16440335109513,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.82565283804263,-6.151437542143063,6.898959758590252,1,53.43133969304102,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.91446250719036,-6.140461428928466,6.887941283290136,1,58.26757498860517,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.84965201980503,-6.012040284857095,6.8852909393398205,1,34.28576635995516,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8958561775934,-6.093241919393901,6.880869550271368,1,40.30414472798982,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.046241343842,-6.002792178767287,6.86612442249995,1,115.86791870426546,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0789619534715,-6.211084546150644,6.860129847574812,1,59.35801407317198,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.98944277086736,-6.10256211971686,6.8515916077042025,1,159.64183553259113,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0927341794034,-6.208699749725166,6.8412906625582375,1,13.302947723119145,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.87602231557474,-6.161770577992278,6.82709313511929,1,31.46704479013957,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.89560688944835,-6.225052547801758,6.813624742097147,1,42.56430866919902,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.09140288213894,-6.025396533236147,6.8127774602679905,1,72.3931908867311,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.925107317806,-6.2505255026423185,6.810316553061796,1,77.23281927827489,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.083073686893,-6.131708328961103,6.802871599020953,1,39.09826071507315,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.04394020626575,-6.278226746574265,6.800801359499197,1,123.2225827038882,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.1002045032206,-6.14632559698691,6.7955663394019465,1,29.460079696642218,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0932348753141,-6.220982308983685,6.786280457802568,1,56.00501802346199,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9711955287399,-6.251878989036216,6.778528984521419,1,29.28377959427395,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9313190550528,-6.003432180230173,6.776829991388521,1,31.60567369235207,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8136793825467,-6.088617031211659,6.762387930437894,1,15.336997382284734,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.04628188329366,-6.261215272456309,6.724388760694832,1,63.69286577881777,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9114832019229,-6.0662926683189164,6.702159288931439,1,64.49145398141313,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.90693032330756,-6.1796837163818585,6.691187432537494,1,59.684003711126785,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8716493590426,-6.103193712067999,6.665223509327928,1,69.11990595272131,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.90041872881284,-6.260479296675609,6.660982865674539,1,128.45228042364346,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.92159681261677,-6.145648773026415,6.659031470663766,1,85.00801901692815,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.996460562996,-6.046331855416218,6.6242400406536905,1,49.218785513548426,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0484267901513,-6.1459369722764725,6.6106327539097505,1,88.02524316170593,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0786879877457,-6.077857706537968,6.605691250815131,1,41.188287224547445,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.81437829719675,-6.2322375057329324,6.603118521568412,1,107.49643438418259,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.08602835832284,-6.182254282964744,6.596706971329654,1,82.45217176163862,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9292608038799,-6.181543806208529,6.5872593413072265,1,116.92160754286013,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.88164538330636,-6.11593702208848,6.5846611769489245,1,97.77559219296397,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8115658804816,-6.256807546920984,6.573545913921824,1,107.75502750934784,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.02591621311694,-6.051484469298966,6.568830709959215,1,58.965297899270816,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0438518782092,-5.995236949635576,6.5669201818420655,1,133.06522094271415,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0958583385766,-6.112317372669812,6.563355331414938,1,44.56642378504271,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8553329636633,-6.001167406313131,6.562238408587611,1,56.55190521816198,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.98779765012046,-6.237681847518277,6.546120059011636,1,76.40656086875984,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.037623018906,-6.207370770440927,6.539197906010046,1,46.244491591731794,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9450183873053,-6.226404008029063,6.535067014123446,1,38.0769357684515,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8859178746547,-6.114514306576058,6.534662351025275,1,82.35703281086154,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.83018655080485,-6.015370370038777,6.533640641062286,1,30.167988704677363,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9768545334173,-6.229193796713382,6.5273293725426935,1,99.11329136516882,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.08394272367633,-6.092494663333787,6.519167135195017,1,41.460670331756205,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.89183197629484,-6.240175452315692,6.506149726649978,1,79.37129219539615,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.91671586744746,-6.071010128062887,6.497142221132075,1,62.23928388208154,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0590632813503,-6.238045574655322,6.496605409144062,1,40.668664169894946,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8305899437095,-6.269069147772859,6.493848696027214,1,27.75779850281979,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.91433534494047,-6.067706219163458,6.491981493474854,1,69.45162638100791,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0180000940767,-6.132755644962612,6.4913141875421605,1,42.51245970007954,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8434472673421,-6.287006727488969,6.454886600310143,1,14.110106469254028,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8234943039789,-6.288919848104178,6.432729694890784,1,50.12048478930453,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.99921622719376,-6.246168970632587,6.425513233695091,1,82.00858721011214,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9782877495188,-6.2334436849532,6.395746873603565,1,98.33331284758107,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0958248189721,-6.096254589044083,6.380185778268327,1,51.675888761185625,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.97363436355926,-6.285891146483768,6.375312321476065,1,52.33468402234496,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9178041524587,-6.149905765675293,6.346880251958062,1,76.18317419391475,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.07805652067594,-6.232818178321285,6.323597963257458,1,32.842272814328645,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.93867023685647,-6.130507697625161,6.3164582413499195,1,60.17586145014138,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.81280451597956,-6.136806664683451,6.301703481443856,1,44.70314019215928,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9428133677317,-6.057274242833224,6.299520448166083,1,40.104372879245155,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9942400420847,-6.127594274232009,6.298767741168154,1,94.7883023686435,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9324405084425,-6.09980772633326,6.253081759561202,1,61.90942464871864,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8432712488311,-6.177873434599081,6.243565258641356,1,80.49748064462135,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.99048470487566,-6.151221668813955,6.238677415472836,1,83.80525466773064,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.97919905561605,-6.212655056350113,6.237898294380008,1,97.65483095268951,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.88682617515514,-6.089946401810114,6.23699138518767,1,73.42109055623521,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0808174360371,-6.189349376158238,6.234708957664969,1,76.10475238981016,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0054235117391,-6.0146653747485175,6.226092065837905,1,129.97847056966415,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.02275013287095,-6.132748433466727,6.187873190794497,1,37.41637966792872,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8321539815095,-6.057887348150572,6.187651772222602,1,92.92953472282738,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9484227654646,-6.269863728402758,6.182492400808851,1,74.5663166586988,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8601853432563,-6.063995536824213,6.181947767926287,1,11.043698800644739,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.074185066039,-6.198336477246118,6.178175502610249,1,77.32549578174485,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8323753598874,-6.196783834084317,6.174025374348987,1,103.22168724082947,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0448881053014,-6.038699390300502,6.1633596895972875,1,23.167976801698003,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8651193243928,-6.1754848157008535,6.119491090053308,1,37.10029975972734,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.88167087884966,-6.131055002134945,6.114712592695183,1,70.14789392000182,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.87001197953873,-6.260990276133763,6.109808807748671,1,30.768286329514165,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.81072158466213,-6.019172191179324,6.0919784884603585,1,82.66043918069816,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.92305602484123,-6.165016793099937,6.088242234369624,1,76.05849852050835,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.963460713454,-6.179606819708208,6.076581736624645,1,131.39633503732753,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0254763669507,-6.069437720864047,6.07522593497543,1,109.10637866427867,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.84956885944683,-6.252983741020925,6.065375150615073,1,39.103031581864805,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8936734536839,-6.205685026195072,6.06426052198615,1,56.76010532476053,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.881933793387,-6.00538644153293,6.063987448910737,1,37.948286081719196,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.86668067381675,-6.257687315322612,6.062389931359808,1,25.631414525547328,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.08482724558337,-6.290444626627197,6.061133516425568,1,36.91792451850097,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.93607961664793,-6.275549966268413,6.0552207072470745,1,86.8192197971957,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9200936744587,-6.10124162269074,6.030538842203247,1,56.72858420962058,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.903526665453,-6.13433407446801,6.029218233839646,1,32.033950145104896,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.04720282852935,-6.246568222327659,5.994615311710123,1,18.88743316623966,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8198204928326,-6.067350359703863,5.989575705796514,1,67.49567977326882,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9856571740089,-6.110126631650552,5.986054316983631,1,130.21427560116226,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.105704717865,-6.276709233940694,5.985871077380558,1,61.48376867653783,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9411947482458,-6.21365341120529,5.972430093972828,1,81.52732369169853,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0301396039091,-6.025494027680909,5.967799521219497,1,70.9453159650262,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.03973883985583,-6.07650230341178,5.967751163671122,1,121.7127622096376,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.93328346957827,-6.03980709676376,5.964369890245699,1,62.54005408742698,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.808459180573,-6.091457551995314,5.957301236303605,1,36.46737060775936,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.09579426629114,-6.081609117261792,5.950626615347122,1,11.981237593069736,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.822903173435,-6.215219945687135,5.940505052732793,1,125.1730739601706,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0071095048733,-6.150724653993451,5.938706590807434,1,28.098789532211423,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0833089829885,-6.015488673294188,5.936892969290379,1,26.72678713686955,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0355920337776,-6.141232601205271,5.927166500718131,1,42.95772257416985,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9407154264585,-6.211291873436595,5.926347901710954,1,90.04974600893746,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.84876062125113,-6.047946512241253,5.909891899509947,1,48.92886440079414,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.89306204179564,-6.125843705225468,5.904469283284022,1,59.29646097504461,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8824015023702,-6.00113392955944,5.893600756548784,1,38.77349297221744,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0992930742937,-6.164752164756099,5.87983137627203,1,44.22444858611139,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0421323739371,-6.085947311104839,5.8737603111918375,1,124.64724089807765,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9614902593287,-6.1413421039758305,5.873093061462731,1,16.81239201467055,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.045686962763,-6.201216501231057,5.872383463656277,1,80.51234234229524,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.9600097950997,-6.111108173192391,5.858966626449478,1,92.19542567372271,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0724821692245,-6.294716696367369,5.852599524764306,1,47.72470937943091,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.8383137321964,-6.0489038161774165,5.842352444272629,1,54.195216010806,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,260.0874838816917,-6.196897461902132,5.817233697007043,1,39.95446086795616,unvetted_single-image_peak
1,bi05397,POSS-I:266:E,POSS,259.83769336340805,-6.25441518940072,5.814821096541156,1,29.781123114949537,unvetted_single-image_peak
