exposure_id,plate_id,archive_id,site_group,start_utc,end_utc,duration_seconds,ra_icrs,dec_icrs,scan_id,solution_id,solution_assoc_sep_deg,fov1_deg,fov2_deg,flag_time,num_sub
91826,61623,106,Hamburg,1961-04-18T23:21:03+00:00,1961-04-18T23:41:00+00:00,1197.000,215.0711000000,34.3888000000,69204,75147,0.02036624,6.69035700,6.68869540,NULL,1
91827,61624,106,Hamburg,1961-04-18T23:44:55+00:00,1961-04-19T00:04:51+00:00,1196.000,220.6635000000,34.3685000000,69206,75150,0.08878355,6.70269730,6.70004600,NULL,1
91828,61625,106,Hamburg,1961-04-19T00:09:50+00:00,1961-04-19T00:29:47+00:00,1197.000,221.4939000000,14.4720000000,69208,75152,0.00915503,6.70181130,6.70101400,NULL,1
91829,61626,106,Hamburg,1961-04-19T20:01:44+00:00,1961-04-19T20:21:41+00:00,1197.000,159.1211000000,6.8489000000,69211,75155,0.02450329,6.70488360,6.69865400,NULL,1
91830,61627,106,Hamburg,1961-04-19T20:25:55+00:00,1961-04-19T20:45:52+00:00,1197.000,164.1185000000,6.8263000000,69213,75157,0.01036293,6.70460400,6.69907670,NULL,1
91831,61628,106,Hamburg,1961-04-19T20:49:56+00:00,1961-04-19T21:09:53+00:00,1197.000,169.1075000000,6.8221000000,69215,75161,0.00780560,6.70446160,6.69891740,NULL,1
91832,61629,106,Hamburg,1961-04-19T21:14:18+00:00,1961-04-19T21:34:14+00:00,1196.000,179.8474000000,6.8016000000,69216,75158,0.74187182,6.69001400,6.69045970,NULL,1
91833,61630,106,Hamburg,1961-04-19T21:38:39+00:00,1961-04-19T21:58:35+00:00,1196.000,184.0742000000,6.8189000000,69219,75162,0.02950484,6.69358500,6.68838830,NULL,1
91834,61631,106,Hamburg,1961-04-19T22:02:30+00:00,1961-04-19T22:22:27+00:00,1197.000,189.0923000000,6.8044000000,69221,75164,0.00473362,6.70434200,6.69906000,NULL,1
91835,61632,106,Hamburg,1961-04-19T22:29:35+00:00,1961-04-19T22:49:32+00:00,1197.000,201.1216000000,31.8474000000,69222,75166,0.08230987,6.70343100,6.69891070,NULL,1
91836,61633,106,Hamburg,1961-04-19T22:56:16+00:00,1961-04-19T23:16:13+00:00,1197.000,209.4962000000,34.3942000000,69225,75170,0.00801628,6.70254560,6.69916500,NULL,1
91837,61634,106,Hamburg,1961-04-19T23:23:07+00:00,1961-04-19T23:43:03+00:00,1196.000,213.9412000000,21.9206000000,69226,75169,0.00650106,6.70283650,6.69963900,NULL,1
91838,61635,106,Hamburg,1961-04-19T23:52:22+00:00,1961-04-20T00:12:19+00:00,1197.000,218.9604000000,16.9656000000,69228,75172,0.01545852,6.68999700,6.68884470,NULL,1
91839,61636,106,Hamburg,1961-04-25T21:02:00+00:00,1961-04-25T21:11:59+00:00,599.000,182.1395000000,86.8057000000,69231,75175,0.06879546,6.69098470,6.68917100,NULL,1
91840,61637,106,Hamburg,1961-04-25T21:17:33+00:00,1961-04-25T21:27:31+00:00,598.000,204.7670000000,86.8854000000,69232,75176,0.00599314,6.68963150,6.68992600,NULL,1
91841,61638,106,Hamburg,1961-04-25T21:37:44+00:00,1961-04-25T21:47:43+00:00,599.000,222.8028000000,84.5825000000,69235,75179,0.00798826,6.69109250,6.68975640,NULL,1
91842,61639,106,Hamburg,1961-05-17T21:35:11+00:00,1961-05-17T21:55:07+00:00,1196.000,213.9688000000,16.9214000000,69237,75181,0.32472347,6.69231560,6.68952800,NULL,1
91843,61640,106,Hamburg,1961-05-17T22:02:56+00:00,1961-05-17T22:22:53+00:00,1197.000,219.0014000000,11.9331000000,69238,75182,0.06568640,6.70275100,6.70123400,NULL,1
91844,61641,106,Hamburg,1961-05-17T22:27:27+00:00,1961-05-17T22:47:24+00:00,1197.000,223.9423000000,16.9784000000,69240,75184,0.01678036,6.70294050,6.70110100,NULL,1
91845,61642,106,Hamburg,1961-05-17T22:57:27+00:00,1961-05-17T23:07:26+00:00,599.000,229.8873000000,87.0803000000,69243,75187,0.02657663,6.69053270,6.68925000,NULL,1
91846,61643,106,Hamburg,1961-05-17T23:15:54+00:00,1961-05-17T23:25:53+00:00,599.000,256.6218000000,87.4163000000,69244,75188,0.00520521,6.68976300,6.68979450,NULL,1
91847,61644,106,Hamburg,1961-05-17T23:40:05+00:00,1961-05-18T00:00:02+00:00,1197.000,243.9186000000,17.1721000000,69246,75190,0.24532910,6.71240950,6.71216440,NULL,1
91848,61645,106,Hamburg,1961-05-21T22:14:08+00:00,1961-05-21T22:34:05+00:00,1197.000,228.9211000000,17.0253000000,69249,75195,0.02060116,6.69156840,6.68955300,NULL,1
91849,61646,106,Hamburg,1961-05-21T22:36:44+00:00,1961-05-21T22:56:41+00:00,1197.000,233.9337000000,17.0734000000,69250,75196,0.00335282,6.69007060,6.69036670,NULL,1
91850,61647,106,Hamburg,1961-05-21T22:59:46+00:00,1961-05-21T23:19:42+00:00,1196.000,233.8749000000,22.0729000000,69253,75211,0.00949293,6.70375900,6.70004840,NULL,1
91851,61648,106,Hamburg,1961-05-21T23:23:17+00:00,1961-05-21T23:43:14+00:00,1197.000,238.8494000000,22.1219000000,69254,75199,0.01641109,6.70290140,6.70088670,NULL,1
91852,61649,106,Hamburg,1961-05-22T22:10:02+00:00,1961-05-22T22:29:59+00:00,1197.000,228.9737000000,12.0258000000,69256,75201,0.20093661,6.70211120,6.70107270,NULL,1
91853,61650,106,Hamburg,1961-05-22T22:33:18+00:00,1961-05-22T22:53:15+00:00,1197.000,233.9707000000,12.0738000000,69259,75204,0.24189380,6.70360040,6.69979760,NULL,1
91854,61651,106,Hamburg,1961-05-22T22:57:44+00:00,1961-05-22T23:17:41+00:00,1197.000,238.9092000000,17.1223000000,69261,75206,0.00546271,6.69132100,6.68930860,NULL,1
91855,61652,106,Hamburg,1961-05-22T23:20:56+00:00,1961-05-22T23:40:52+00:00,1196.000,238.9472000000,12.1227000000,69262,75207,0.02451611,6.70291300,6.70143600,NULL,1
91856,61653,106,Hamburg,1961-05-22T23:50:06+00:00,1961-05-23T00:10:03+00:00,1197.000,248.8740000000,17.2392000000,69265,75210,0.23909616,6.69202400,6.68908830,NULL,1
91857,61654,106,Hamburg,1961-05-23T00:15:52+00:00,1961-05-23T00:35:48+00:00,1196.000,253.9410000000,12.2908000000,69266,75212,0.20578519,6.69186970,6.69054100,NULL,1
91858,61655,106,Hamburg,1961-06-02T22:49:14+00:00,1961-06-02T23:09:11+00:00,1197.000,246.4343000000,14.7059000000,69268,75214,0.00715703,6.70335700,6.70218040,NULL,1
91859,61656,106,Hamburg,1961-06-02T23:12:15+00:00,1961-06-02T23:32:12+00:00,1197.000,251.4321000000,14.7651000000,69271,75217,0.00607188,6.70377300,6.70103070,NULL,1
91860,61657,106,Hamburg,1961-06-02T23:35:01+00:00,1961-06-02T23:54:58+00:00,1197.000,256.4303000000,14.8164000000,69273,75219,0.01661405,6.69217600,6.69024320,NULL,1
91861,61658,106,Hamburg,1961-06-02T23:58:12+00:00,1961-06-03T00:18:09+00:00,1197.000,261.3998000000,14.8847000000,69274,75220,0.00551788,6.70370670,6.70236060,NULL,1
91862,61659,106,Hamburg,1961-06-04T22:48:21+00:00,1961-06-04T23:08:18+00:00,1197.000,251.4506000000,9.7820000000,69277,75248,0.02083422,6.70475860,6.69984400,NULL,1
91863,61660,106,Hamburg,1961-06-04T23:11:37+00:00,1961-06-04T23:31:34+00:00,1197.000,256.4493000000,9.8333000000,69279,75223,0.01895623,6.69320440,6.69023750,NULL,1
91864,61661,106,Hamburg,1961-06-04T23:35:23+00:00,1961-06-04T23:55:20+00:00,1197.000,261.4484000000,9.8850000000,69280,75224,0.02160389,6.69265130,6.69221450,NULL,1
91865,61662,106,Hamburg,1961-06-04T23:58:29+00:00,1961-06-05T00:18:26+00:00,1197.000,266.4477000000,9.9536000000,69282,75226,0.01945066,6.69150900,6.69241600,NULL,1
91866,61663,106,Hamburg,1961-06-05T22:17:39+00:00,1961-06-05T22:37:36+00:00,1197.000,233.8143000000,27.0809000000,69285,75228,0.01361946,6.69286700,6.68954800,NULL,1
91867,61664,106,Hamburg,1961-06-05T22:45:35+00:00,1961-06-05T23:05:31+00:00,1196.000,243.9277000000,12.1725000000,69286,75229,0.10144284,6.69219540,6.69157740,NULL,1
91868,61665,106,Hamburg,1961-06-05T23:09:36+00:00,1961-06-05T23:29:33+00:00,1197.000,248.8819000000,17.2394000000,69288,75232,0.01907322,6.70331950,6.70202540,NULL,1
91869,61666,106,Hamburg,1961-06-05T23:33:12+00:00,1961-06-05T23:53:09+00:00,1197.000,258.8571000000,17.3503000000,69291,75235,0.02959134,6.69316600,6.68991200,NULL,1
91870,61667,106,Hamburg,1961-06-15T22:12:35+00:00,1961-06-15T22:32:31+00:00,1196.000,248.9377000000,12.2481000000,69293,75237,0.01747886,6.69238950,6.68875740,NULL,1
91871,61668,106,Hamburg,1961-06-15T22:43:25+00:00,1961-06-15T23:03:21+00:00,1196.000,258.9347000000,12.3591000000,69295,75241,0.02151023,6.69229000,6.68919750,NULL,1
91872,61669,106,Hamburg,1961-06-15T23:06:56+00:00,1961-06-15T23:26:52+00:00,1196.000,263.9504000000,12.4276000000,69296,75240,0.02169175,6.70265340,6.70155050,NULL,1
91873,61670,106,Hamburg,1961-06-15T23:33:26+00:00,1961-06-15T23:53:23+00:00,1197.000,268.9291000000,12.4795000000,69299,75245,0.02290186,6.69224100,6.68898900,NULL,1
91874,61671,106,Hamburg,1961-06-15T23:55:33+00:00,1961-06-16T00:09:55+00:00,862.000,273.9373000000,12.5232000000,69301,75246,0.00893313,6.69240500,6.68922140,NULL,1
91875,61672,106,Hamburg,1961-06-19T21:58:31+00:00,1961-06-19T22:18:27+00:00,1196.000,249.0014000000,7.2403000000,69302,75247,0.01338298,6.70244550,6.70187400,NULL,1
91876,61673,106,Hamburg,1961-06-19T22:20:52+00:00,1961-06-19T22:41:14+00:00,1222.000,253.9961000000,7.2996000000,69305,75251,0.02011666,6.69279340,6.68896680,NULL,1
91877,61674,106,Hamburg,1961-06-19T22:44:48+00:00,1961-06-19T23:04:45+00:00,1197.000,258.9619000000,7.3593000000,69307,75253,0.05558109,6.69321440,6.68926330,NULL,1
91878,61675,106,Hamburg,1961-06-19T23:09:12+00:00,1961-06-19T23:29:09+00:00,1197.000,268.9524000000,7.4797000000,69309,75255,0.05561848,6.69384600,6.68919200,NULL,1
91879,61676,106,Hamburg,1961-06-19T23:33:55+00:00,1961-06-19T23:53:52+00:00,1197.000,273.9980000000,7.5318000000,69310,75256,0.01743765,6.70247460,6.70259860,NULL,1
91880,61677,106,Hamburg,1961-06-19T23:56:21+00:00,1961-06-20T00:16:18+00:00,1197.000,278.9981000000,7.6003000000,69313,75259,0.01543278,6.69362350,6.68929200,NULL,1
91881,61678,106,Hamburg,1961-06-20T00:22:12+00:00,1961-06-20T00:42:09+00:00,1197.000,283.9381000000,12.6518000000,69314,75263,0.01939966,6.70333100,6.70177200,NULL,1
91882,61679,106,Hamburg,1961-06-30T22:20:50+00:00,1961-06-30T22:40:47+00:00,1197.000,268.8960000000,17.4794000000,69317,75262,0.00977990,6.70491740,6.70097260,NULL,1
91883,61680,106,Hamburg,1961-06-30T22:47:41+00:00,1961-06-30T23:07:37+00:00,1196.000,278.9162000000,12.6000000000,69319,75265,0.02734024,6.68322370,6.67901130,NULL,1
91884,61681,106,Hamburg,1961-06-30T23:18:50+00:00,1961-06-30T23:26:49+00:00,479.000,287.3083000000,87.7742000000,69320,75272,0.01510372,6.69118830,6.69190700,NULL,1
91885,61682,106,Hamburg,1961-07-30T22:45:29+00:00,1961-07-30T23:05:26+00:00,1197.000,310.6264000000,30.4401000000,69322,75267,0.04300223,6.69242050,6.68969600,NULL,1
91886,61683,106,Hamburg,1961-07-30T23:14:19+00:00,1961-07-30T23:34:16+00:00,1197.000,316.2726000000,30.4888000000,69324,75269,0.03928436,6.69302500,6.69005440,NULL,1
91887,61684,106,Hamburg,1961-07-31T20:57:05+00:00,1961-07-31T21:17:02+00:00,1197.000,279.0710000000,-2.3996000000,69326,75284,0.05768879,6.70189200,6.70431850,NULL,1
91888,61685,106,Hamburg,1961-07-31T23:05:44+00:00,1961-07-31T23:25:41+00:00,1197.000,311.5023000000,5.4412000000,69329,75274,0.04802870,6.70479700,6.70112600,NULL,1
91889,61686,106,Hamburg,1961-07-31T23:44:38+00:00,1961-08-01T00:04:35+00:00,1197.000,316.5456000000,0.4876000000,69331,75276,0.69895542,6.70545960,6.70054530,NULL,1
91890,61687,106,Hamburg,1961-08-01T00:13:33+00:00,1961-08-01T00:33:30+00:00,1197.000,321.9323000000,30.5193000000,69332,75278,0.04194695,6.69208050,6.68962200,NULL,1
91891,61688,106,Hamburg,1961-08-27T22:52:34+00:00,1961-08-27T23:12:31+00:00,1197.000,334.0627000000,-1.9430000000,69334,75277,0.07685643,6.71191100,6.71505800,NULL,1
91892,61689,106,Hamburg,1961-08-27T23:16:45+00:00,1961-08-27T23:36:42+00:00,1197.000,339.0583000000,-1.9357000000,69337,75282,0.09661619,6.70650500,6.70035930,NULL,1
91893,61690,106,Hamburg,1961-08-28T00:05:07+00:00,1961-08-28T00:25:04+00:00,1197.000,349.0580000000,-1.9090000000,69339,75285,0.09454486,6.69417430,6.69004200,NULL,1
91894,61691,106,Hamburg,1961-08-29T21:41:38+00:00,1961-08-29T22:01:35+00:00,1197.000,319.0593000000,-2.0566000000,69340,75286,0.09390248,6.70150700,6.70363430,NULL,1
91895,61692,106,Hamburg,1961-08-29T22:10:53+00:00,1961-08-29T22:30:50+00:00,1197.000,324.0673000000,-2.0285000000,69343,75288,0.21271275,6.70671100,6.70027260,NULL,1
91896,61693,106,Hamburg,1961-08-29T22:40:53+00:00,1961-08-29T23:00:50+00:00,1197.000,331.3940000000,25.6047000000,69344,75290,0.03839272,6.69236100,6.68944550,NULL,1
91897,61694,106,Hamburg,1961-08-29T23:12:08+00:00,1961-08-29T23:32:05+00:00,1197.000,341.5469000000,0.6343000000,69347,75293,0.21273967,6.70574570,6.69984770,NULL,1
91898,61695,106,Hamburg,1961-08-29T23:36:59+00:00,1961-08-29T23:56:56+00:00,1197.000,341.7745000000,5.6350000000,69348,75294,0.02583574,6.70133640,6.70257330,NULL,1
91899,61696,106,Hamburg,1961-08-30T21:57:54+00:00,1961-08-30T22:17:50+00:00,1196.000,321.5491000000,0.5160000000,69351,75299,0.05033806,6.70592500,6.70113850,NULL,1
91900,61697,106,Hamburg,1961-08-30T22:27:19+00:00,1961-08-30T22:47:16+00:00,1197.000,329.0628000000,-1.9684000000,69352,75297,0.09588487,6.71291160,6.71576700,NULL,1
91901,61698,106,Hamburg,1961-08-30T22:56:29+00:00,1961-08-30T23:16:26+00:00,1197.000,331.5161000000,5.5867000000,69355,75301,0.05123764,6.70481900,6.70141740,NULL,1
91902,61699,106,Hamburg,1961-09-17T23:13:23+00:00,1961-09-17T23:32:35+00:00,1152.000,1.5687000000,50.6907000000,69357,75305,0.02852081,6.70294670,6.70107750,NULL,1
91903,61700,106,Hamburg,1961-09-18T19:55:34+00:00,1961-09-18T20:25:29+00:00,1795.000,296.8420000000,82.8254000000,69358,75303,0.02284207,6.69138430,6.69049600,NULL,1
91904,61701,106,Hamburg,1961-09-21T23:12:27+00:00,1961-09-21T23:32:24+00:00,1197.000,4.0705000000,3.1943000000,69360,75306,0.03223321,6.70256200,6.70384070,NULL,1
91905,61702,106,Hamburg,1961-09-20T23:49:13+00:00,1961-09-21T00:09:09+00:00,1196.000,10.3849000000,3.1746000000,69362,75308,1.26893229,6.69139530,6.69251350,NULL,1
91906,61703,106,Hamburg,1961-10-14T19:00:22+00:00,1961-10-14T19:29:37+00:00,1755.000,324.0589000000,3.0546000000,69364,75309,0.02124108,6.70146940,6.70227000,NULL,1
91907,61704,106,Hamburg,1961-10-15T19:12:24+00:00,1961-10-15T19:52:17+00:00,2393.000,329.0599000000,3.1147000000,69366,75316,0.02348823,6.70224140,6.70302600,NULL,1
91908,61705,106,Hamburg,1961-11-19T17:28:21+00:00,1961-11-19T17:58:16+00:00,1795.000,336.5569000000,5.6270000000,69368,75312,0.01731281,6.69941300,6.70085240,NULL,1
91909,61706,106,Hamburg,1961-11-20T17:53:30+00:00,1961-11-20T18:28:35+00:00,2105.000,344.0676000000,-1.8978000000,69370,75315,0.07349037,6.69924450,6.70214700,NULL,1
91910,61707,106,Hamburg,1961-11-20T18:32:54+00:00,1961-11-20T19:07:48+00:00,2094.000,354.0673000000,-1.9576000000,69373,75319,0.14760276,6.70377000,6.69773630,NULL,1
91911,61708,106,Hamburg,1961-11-21T19:07:22+00:00,1961-11-21T19:27:19+00:00,1197.000,359.0671000000,-1.9233000000,69375,75321,0.12702504,6.70457100,6.69796940,NULL,1
91912,61709,106,Hamburg,1961-12-15T19:54:57+00:00,1961-12-15T20:14:54+00:00,1197.000,36.6236000000,5.5851000000,69376,75322,0.14528924,6.69621400,6.69859930,NULL,1
91913,61710,106,Hamburg,1961-12-15T20:21:38+00:00,1961-12-15T20:41:35+00:00,1197.000,41.6253000000,5.5401000000,69378,75323,0.01843573,6.68720770,6.68901730,NULL,1
91914,61711,106,Hamburg,1961-12-15T22:37:31+00:00,1961-12-15T22:57:28+00:00,1197.000,75.0788000000,30.1879000000,69380,75326,0.03564376,6.68877550,6.68647500,NULL,1
91915,61712,106,Hamburg,1961-12-15T23:27:48+00:00,1961-12-15T23:47:44+00:00,1196.000,91.9575000000,29.9924000000,69383,75329,0.04690405,6.70120000,6.69715900,NULL,1
91916,61713,106,Hamburg,1961-12-15T23:52:19+00:00,1961-12-16T00:12:15+00:00,1196.000,97.5773000000,29.9549000000,69385,75332,0.06787300,6.70146750,6.69701500,NULL,1
91917,61714,106,Hamburg,1961-12-16T00:16:25+00:00,1961-12-16T00:36:21+00:00,1196.000,103.1997000000,29.8676000000,69387,75333,0.05046301,6.70259140,6.69723650,NULL,1
91918,61715,106,Hamburg,1961-12-16T00:43:00+00:00,1961-12-16T01:02:57+00:00,1197.000,108.8127000000,29.7976000000,69389,75335,0.04979804,6.70140840,6.69723200,NULL,1
91919,61716,106,Hamburg,1962-01-28T17:55:18+00:00,1962-01-28T18:20:14+00:00,1496.000,51.6267000000,5.4463000000,69391,75337,0.01455134,6.69140530,6.68743940,NULL,1
91920,61717,106,Hamburg,1962-01-28T18:24:03+00:00,1962-01-28T18:48:59+00:00,1496.000,56.6279000000,5.4147000000,69393,75339,0.04184338,6.70295860,6.69770670,NULL,1
91921,61718,106,Hamburg,1962-01-28T18:52:19+00:00,1962-01-28T19:17:15+00:00,1496.000,61.6290000000,5.3489000000,69395,75341,0.02633064,6.70317460,6.69816200,NULL,1
91922,61719,106,Hamburg,1962-01-28T19:27:18+00:00,1962-01-28T19:52:14+00:00,1496.000,71.7501000000,15.2487000000,69397,75342,0.04550946,6.68850230,6.68671460,NULL,1
91923,61720,106,Hamburg,1962-01-28T20:51:10+00:00,1962-01-28T21:16:06+00:00,1496.000,96.6310000000,4.9247000000,69399,75345,0.02079298,6.70181300,6.69728330,NULL,1
91924,61721,106,Hamburg,1962-01-28T21:19:40+00:00,1962-01-28T21:44:36+00:00,1496.000,101.6305000000,4.8567000000,69401,75347,0.02114473,6.70230800,6.69721840,NULL,1
91925,61722,106,Hamburg,1962-01-28T21:49:40+00:00,1962-01-28T22:14:36+00:00,1496.000,106.6300000000,4.8056000000,69403,75349,0.02405620,6.70175700,6.69706870,NULL,1
91926,61723,106,Hamburg,1962-01-28T22:18:11+00:00,1962-01-28T22:43:06+00:00,1495.000,116.5866000000,4.6884000000,69405,75351,0.06959158,6.70161250,6.69699950,NULL,1
91927,61724,106,Hamburg,1962-01-28T22:46:56+00:00,1962-01-28T23:11:52+00:00,1496.000,121.6272000000,4.6389000000,69407,75353,0.02133999,6.70131730,6.69701960,NULL,1
91928,61725,106,Hamburg,1962-01-30T17:18:40+00:00,1962-01-30T17:43:36+00:00,1496.000,44.0721000000,2.9833000000,69409,75355,0.06018753,6.70195960,6.69657470,NULL,1
91929,61726,106,Hamburg,1962-01-30T17:48:06+00:00,1962-01-30T18:13:02+00:00,1496.000,49.0258000000,-2.0470000000,69410,75356,0.05320581,6.69880960,6.70121600,NULL,1
91930,61727,106,Hamburg,1962-01-30T18:18:31+00:00,1962-01-30T18:42:57+00:00,1466.000,59.0213000000,-2.1433000000,69412,75357,0.05146909,6.69856800,6.70111500,NULL,1
91931,61728,106,Hamburg,1962-01-30T19:11:52+00:00,1962-01-30T19:31:49+00:00,1197.000,74.1996000000,12.7066000000,69414,75360,0.04913374,6.69927500,6.69838600,NULL,1
91932,61729,106,Hamburg,1962-01-30T19:35:29+00:00,1962-01-30T19:55:25+00:00,1196.000,79.2172000000,12.6386000000,69416,75362,0.03289563,6.69892550,6.69850500,NULL,1
91933,61730,106,Hamburg,1962-01-30T19:58:15+00:00,1962-01-30T20:18:12+00:00,1197.000,84.2093000000,12.5705000000,69419,75365,0.04292035,6.68883040,6.68571040,NULL,1
91934,61731,106,Hamburg,1962-01-30T20:24:06+00:00,1962-01-30T20:44:03+00:00,1197.000,89.2095000000,12.5188000000,69420,75366,0.03817796,6.69832370,6.69825500,NULL,1
91935,61732,106,Hamburg,1962-01-30T20:49:12+00:00,1962-01-30T21:14:08+00:00,1496.000,94.1529000000,7.4672000000,69422,75367,0.10242186,6.68786760,6.68783900,NULL,1
91936,61733,106,Hamburg,1962-01-30T21:20:17+00:00,1962-01-30T21:50:12+00:00,1795.000,99.0885000000,2.4491000000,69424,75369,0.06994117,6.69810870,6.70016050,NULL,1
91937,61734,106,Hamburg,1962-01-30T22:17:38+00:00,1962-01-30T22:47:33+00:00,1795.000,114.0870000000,2.2134000000,69426,75373,0.04551776,6.69791940,6.70066070,NULL,1
91938,61735,106,Hamburg,1962-01-30T22:50:47+00:00,1962-01-30T23:18:23+00:00,1656.000,124.0982000000,2.1148000000,69428,75372,0.02944931,6.69839800,6.70054000,NULL,1
91939,61736,106,Hamburg,1962-01-30T23:22:52+00:00,1962-01-30T23:47:48+00:00,1496.000,134.1306000000,7.0194000000,69431,75377,0.03084607,6.69006600,6.68644950,NULL,1
91940,61737,106,Hamburg,1962-01-30T23:50:37+00:00,1962-01-31T00:15:33+00:00,1496.000,139.0786000000,6.9737000000,69433,75379,0.07903136,6.69025560,6.68682300,NULL,1
91941,61738,106,Hamburg,1962-02-02T20:02:30+00:00,1962-02-02T21:42:14+00:00,5984.000,86.6998000000,10.0446000000,69435,75382,0.01775339,6.70013800,6.69670150,NULL,1
91942,61739,106,Hamburg,1962-02-08T18:32:45+00:00,1962-02-08T18:52:41+00:00,1196.000,71.6895000000,10.2319000000,69436,75381,0.08143557,6.68818430,6.68850300,NULL,1
91943,61740,106,Hamburg,1962-02-08T18:58:06+00:00,1962-02-08T19:18:02+00:00,1196.000,76.6821000000,10.1810000000,69438,75384,0.03200295,6.68746040,6.68850560,NULL,1
91944,61741,106,Hamburg,1962-02-08T19:22:07+00:00,1962-02-08T19:42:04+00:00,1197.000,81.6827000000,10.1129000000,69441,75388,0.02468648,6.69001800,6.68678700,NULL,1
91945,61742,106,Hamburg,1962-02-08T19:48:38+00:00,1962-02-08T20:18:28+00:00,1790.000,86.6196000000,5.3614000000,69443,75389,0.31927159,6.68891530,6.68614100,NULL,3
91946,61743,106,Hamburg,1962-02-08T20:25:32+00:00,1962-02-08T20:50:53+00:00,1521.000,96.6907000000,9.9079000000,69445,75392,0.02369404,6.71056940,6.70824340,NULL,1
91947,61744,106,Hamburg,1962-02-08T20:58:46+00:00,1962-02-08T21:18:43+00:00,1197.000,111.6288000000,4.7383000000,69447,75393,0.02958493,6.70241070,6.69794370,NULL,1
91948,61745,106,Hamburg,1962-02-08T21:22:52+00:00,1962-02-08T21:47:48+00:00,1496.000,111.5702000000,-0.2281000000,69449,75395,0.02269183,6.71321340,6.70918200,NULL,1
91949,61746,106,Hamburg,1962-02-21T20:25:51+00:00,1962-02-21T20:55:47+00:00,1796.000,109.1200000000,2.2720000000,69450,75397,0.01897438,6.69975760,6.70150570,NULL,1
91950,61747,106,Hamburg,1962-02-21T21:01:11+00:00,1962-02-21T21:31:06+00:00,1795.000,119.0613000000,-2.8359000000,69452,75396,0.00654302,6.70881650,6.71312300,NULL,1
91951,61748,106,Hamburg,1962-02-23T19:04:31+00:00,1962-02-23T19:29:27+00:00,1496.000,99.2202000000,12.3988000000,69454,75401,0.03281606,6.69946900,6.69854450,NULL,1
91952,61749,106,Hamburg,1962-02-23T19:33:52+00:00,1962-02-23T20:03:47+00:00,1795.000,104.0996000000,2.3479000000,69456,75403,0.03012208,6.69952340,6.70061600,NULL,1
91953,61750,106,Hamburg,1962-02-23T20:08:36+00:00,1962-02-23T20:38:31+00:00,1795.000,109.0402000000,-2.7360000000,69459,75409,0.03115179,6.70370670,6.69732000,NULL,1
91954,61751,106,Hamburg,1962-02-23T20:54:39+00:00,1962-02-23T21:24:04+00:00,1765.000,124.0614000000,-2.8681000000,69461,75408,0.20618490,6.70260900,6.69756400,NULL,1
91955,61752,106,Hamburg,1962-02-23T21:32:37+00:00,1962-02-23T21:57:33+00:00,1496.000,129.1525000000,7.0666000000,69463,75410,0.01264505,6.69161840,6.68656730,NULL,1
91956,61753,106,Hamburg,1962-02-23T22:04:07+00:00,1962-02-23T22:34:02+00:00,1795.000,139.0621000000,-3.0254000000,69464,75411,0.01409471,6.69906000,6.70262430,NULL,1
91957,61754,106,Hamburg,1962-03-13T19:39:08+00:00,1962-03-13T20:09:03+00:00,1795.000,121.5684000000,-0.3604000000,69467,75414,0.03160217,6.70315000,6.69713070,NULL,1
91958,61755,106,Hamburg,1962-03-13T20:13:17+00:00,1962-03-13T20:43:12+00:00,1795.000,126.5682000000,-0.4088000000,69469,75416,0.01795214,6.71180870,6.70751500,NULL,1
91959,61756,106,Hamburg,1962-03-13T20:47:52+00:00,1962-03-13T21:17:47+00:00,1795.000,136.5676000000,-0.5026000000,69471,75418,0.03077733,6.70255850,6.69713400,NULL,1
91960,61757,106,Hamburg,1962-03-18T18:54:47+00:00,1962-03-18T19:24:42+00:00,1795.000,116.5685000000,-0.3028000000,101729,75420,2.42615564,6.69514800,6.69664670,NULL,1
91961,61758,106,Hamburg,1962-04-12T20:08:21+00:00,1962-04-12T20:38:17+00:00,1796.000,154.0283000000,-3.1046000000,69474,75424,0.06029307,6.70517870,6.69803860,NULL,1
91962,61759,106,Hamburg,1962-04-12T21:19:40+00:00,1962-04-12T21:46:36+00:00,1616.000,174.0385000000,-3.1742000000,69475,75422,0.06232812,6.70012800,6.70271870,NULL,1
91963,61760,106,Hamburg,1962-04-22T20:42:50+00:00,1962-04-22T21:22:44+00:00,2394.000,174.0649000000,1.8254000000,69478,75426,0.05154885,6.69333400,6.68992850,NULL,1
91964,61761,106,Hamburg,1962-04-23T20:34:55+00:00,1962-04-23T21:14:49+00:00,2394.000,179.0846000000,1.8078000000,69479,75427,0.01402750,6.70174930,6.70302300,NULL,1
91965,61762,106,Hamburg,1962-04-23T21:21:54+00:00,1962-04-23T22:01:41+00:00,2387.000,184.0835000000,1.8083000000,69481,75429,0.01558213,6.70190860,6.70264630,NULL,1
91966,61763,106,Hamburg,1962-04-28T20:34:27+00:00,1962-04-28T20:59:23+00:00,1496.000,184.0806000000,11.8074000000,69483,75431,0.01582274,6.68935630,6.68961140,NULL,1
91967,61764,106,Hamburg,1962-04-28T21:02:18+00:00,1962-04-28T21:32:13+00:00,1795.000,189.0822000000,1.8272000000,69485,75433,0.01949842,6.70315800,6.70226100,NULL,1
91968,61765,106,Hamburg,1962-04-28T21:34:38+00:00,1962-04-28T22:04:33+00:00,1795.000,194.0812000000,1.8143000000,69488,75437,0.00741899,6.68294950,6.67714700,NULL,1
