pair_id,exposure_a,exposure_b,plate_a,plate_b,archive_a,archive_b,site_a,site_b,site_pair,timing_bin,min_fragment_gap_seconds,fragment_overlap_intervals_json,fragment_overlap_count,total_fragment_overlap_seconds,max_fragment_overlap_seconds,scan_id_a,scan_id_b,solution_id_a,solution_id_b,solution_num_a,solution_num_b,common_tangent_area_deg2,common_fraction_of_a,common_fraction_of_b,common_fraction_of_smaller,site_separation_km_diagnostic,site_separation_band,epoch_label,in_1951_1955,pre_sputnik
3983|86496,3983,86496,3053,58360,101,105,"Hamburg-Bergedorf, Germany","Bonn, Germany","Bonn, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":209.0,""end_utc"":""1931-03-17T23:59:52+00:00"",""exposure_active"":3983,""exposure_current"":86496,""start_utc"":""1931-03-17T23:56:23+00:00""}]",1,209.000000,209.000000,3605,62989,4130,65560,1,2,23.3611208427,0.1795417291,0.6148911106,0.6148911106,428.609118,GE100_LT500,PRE_SPUTNIK,False,True
3985|122378,3985,122378,3055,79672,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1931-03-18T01:46:00+00:00"",""exposure_active"":3985,""exposure_current"":122378,""start_utc"":""1931-03-18T01:16:00+00:00""}]",1,1800.000000,1800.000000,3606,104713,4150,105682,1,1,101.0586450402,0.7736583435,0.1732099272,0.7736583435,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
3995|122429,3995,122429,3063,79723,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1931-03-19T01:14:00+00:00"",""exposure_active"":3995,""exposure_current"":122429,""start_utc"":""1931-03-19T00:44:00+00:00""}]",1,1800.000000,1800.000000,3617,104735,4156,105696,1,1,67.4385670053,0.5120562795,0.1260583657,0.5120562795,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4008|122455,4008,122455,3076,79749,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""939"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":585.0,""end_utc"":""1931-03-20T21:42:00+00:00"",""exposure_active"":122455,""exposure_current"":4008,""start_utc"":""1931-03-20T21:32:15+00:00""}]",1,585.000000,585.000000,3630,104759,4163,105728,1,1,68.5552504472,0.5063393304,0.0524089400,0.5063393304,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4008|122456,4008,122456,3076,79750,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""939"",""duration_seconds"":1150.0,""end_utc"":""1931-03-20T22:02:10+00:00"",""exposure_active"":4008,""exposure_current"":122456,""start_utc"":""1931-03-20T21:43:00+00:00""},{""a_fragment"":""940"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1795.0,""end_utc"":""1931-03-20T22:41:04+00:00"",""exposure_active"":122456,""exposure_current"":4008,""start_utc"":""1931-03-20T22:11:09+00:00""}]",2,2945.000000,1795.000000,3630,104760,4163,105723,1,1,131.2551588378,0.9991561820,0.1040410698,0.9991561820,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4014|122465,4014,122465,3081,79759,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":900.0,""end_utc"":""1931-03-21T02:51:00+00:00"",""exposure_active"":4014,""exposure_current"":122465,""start_utc"":""1931-03-21T02:36:00+00:00""}]",1,900.000000,900.000000,3635,104769,4169,105727,1,1,129.7064517033,0.9765214806,0.0978550573,0.9765214806,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4051|122525,4051,122525,3115,79819,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1931-04-06T21:30:00+00:00"",""exposure_active"":4051,""exposure_current"":122525,""start_utc"":""1931-04-06T21:00:00+00:00""}]",1,1800.000000,1800.000000,3665,104828,4177,105766,1,1,3.1266447979,0.0230529563,0.0023256517,0.0230529563,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4053|122536,4053,122536,3117,79830,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""941"",""duration_seconds"":1582.0,""end_utc"":""1931-04-07T21:00:22+00:00"",""exposure_active"":4053,""exposure_current"":122536,""start_utc"":""1931-04-07T20:34:00+00:00""}]",1,1582.000000,1582.000000,3667,104833,4181,105775,1,1,100.5535463491,0.7567950717,0.0757984477,0.7567950717,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4053|122537,4053,122537,3117,79831,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,278.000000,[],0,0.000000,0.000000,3667,104834,4181,105773,1,1,21.4116404644,0.1555016666,0.0154101822,0.1555016666,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4079|122680,4079,122680,3143,79974,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1127.0,""end_utc"":""1931-05-14T01:01:47+00:00"",""exposure_active"":4079,""exposure_current"":122680,""start_utc"":""1931-05-14T00:43:00+00:00""}]",1,1127.000000,1127.000000,3695,104963,4224,105868,1,1,90.3035872436,0.6763805117,0.0698084880,0.6763805117,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4090|122792,4090,122792,3154,80086,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""947"",""duration_seconds"":314.0,""end_utc"":""1931-06-04T23:53:14+00:00"",""exposure_active"":4090,""exposure_current"":122792,""start_utc"":""1931-06-04T23:48:00+00:00""}]",1,314.000000,314.000000,3705,105042,4228,105909,1,1,21.7355346777,0.1583425932,0.0156015717,0.1583425932,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4100|122849,4100,122849,3164,80143,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":84.0,""end_utc"":""1931-06-23T00:02:24+00:00"",""exposure_active"":4100,""exposure_current"":122849,""start_utc"":""1931-06-23T00:01:00+00:00""}]",1,84.000000,84.000000,3721,105093,4231,105928,1,1,13.0913603231,0.3717000844,0.0096570805,0.3717000844,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4134|122966,4134,122966,3196,80260,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1090.0,""end_utc"":""1931-09-09T01:36:00+00:00"",""exposure_active"":122966,""exposure_current"":4134,""start_utc"":""1931-09-09T01:17:50+00:00""}]",1,1090.000000,1090.000000,3766,105203,4269,105978,1,1,34.0616834345,1.0000000000,0.2620589599,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4134|122984,4134,122984,3196,80278,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1090.0,""end_utc"":""1931-09-09T01:36:00+00:00"",""exposure_active"":122984,""exposure_current"":4134,""start_utc"":""1931-09-09T01:17:50+00:00""}]",1,1090.000000,1090.000000,3766,105220,4269,105984,1,1,34.1618458536,1.0000000000,0.0264514991,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4142|123002,4142,123002,3204,80296,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""978"",""duration_seconds"":588.0,""end_utc"":""1931-09-09T23:53:48+00:00"",""exposure_active"":4142,""exposure_current"":123002,""start_utc"":""1931-09-09T23:44:00+00:00""}]",1,588.000000,588.000000,3778,105238,4328,105989,1,1,105.0423104433,0.7848041353,0.0807910790,0.7848041353,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4172|123020,4172,123020,3228,80314,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,218.000000,[],0,0.000000,0.000000,3811,105256,4347,105998,1,1,6.3216620716,0.0573253799,0.0047539204,0.0573253799,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4198|123084,4198,123084,3254,80378,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,122.000000,[],0,0.000000,0.000000,3840,105320,4352,106030,1,1,11.3808391142,0.3191870609,0.0082975729,0.3191870609,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4207|123177,4207,123177,3263,80471,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,48.000000,[],0,0.000000,0.000000,3850,105406,4357,106060,1,1,34.2062448859,1.0000000000,0.0265178156,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4211|123179,4211,123179,3267,80473,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1721.0,""end_utc"":""1931-10-15T00:40:41+00:00"",""exposure_active"":4211,""exposure_current"":123179,""start_utc"":""1931-10-15T00:12:00+00:00""}]",1,1721.000000,1721.000000,3854,105408,4363,106052,1,1,59.8984101004,0.5563570552,0.0443791364,0.5563570552,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4234|123247,4234,123247,3282,80541,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1354.0,""end_utc"":""1931-11-03T20:05:34+00:00"",""exposure_active"":4234,""exposure_current"":123247,""start_utc"":""1931-11-03T19:43:00+00:00""}]",1,1354.000000,1354.000000,3878,105476,4399,106088,1,1,93.4403136458,0.8806676729,0.0704741205,0.8806676729,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4237|123264,4237,123264,3285,80558,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1931-11-04T20:09:00+00:00"",""exposure_active"":4237,""exposure_current"":123264,""start_utc"":""1931-11-04T19:39:00+00:00""}]",1,1800.000000,1800.000000,3883,105493,4391,106096,1,1,104.4787446032,1.0000000000,0.0790038267,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4237|123265,4237,123265,3285,80559,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1931-11-04T20:40:00+00:00"",""exposure_active"":4237,""exposure_current"":123265,""start_utc"":""1931-11-04T20:10:00+00:00""}]",1,1800.000000,1800.000000,3883,105494,4391,106097,1,1,19.5280617744,0.1805585443,0.0140726908,0.1805585443,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4237|123268,4237,123268,3285,80562,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":979.0,""end_utc"":""1931-11-04T22:00:19+00:00"",""exposure_active"":4237,""exposure_current"":123268,""start_utc"":""1931-11-04T21:44:00+00:00""}]",1,979.000000,979.000000,3883,105497,4391,106099,1,1,3.5211837242,0.0314751456,0.0024237670,0.0314751456,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4246|123369,4246,123369,3294,80663,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,194.000000,[],0,0.000000,0.000000,3894,105598,4412,106152,1,1,103.3040543605,0.9747305489,0.0779988246,0.9747305489,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4256|123395,4256,123395,3304,80689,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":224.0,""end_utc"":""1931-12-17T03:52:00+00:00"",""exposure_active"":123395,""exposure_current"":4256,""start_utc"":""1931-12-17T03:48:16+00:00""}]",1,224.000000,224.000000,3909,105624,4415,106171,2,1,18.1758977372,0.5094804046,0.0135844854,0.5094804046,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4257|123398,4257,123398,3305,80692,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":45.0,""end_utc"":""1931-12-17T04:55:45+00:00"",""exposure_active"":4257,""exposure_current"":123398,""start_utc"":""1931-12-17T04:55:00+00:00""}]",1,45.000000,45.000000,3911,105627,4409,106176,1,1,34.6987680171,1.0000000000,0.0258006722,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4257|123402,4257,123402,3305,80696,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1740.0,""end_utc"":""1931-12-17T04:54:00+00:00"",""exposure_active"":4257,""exposure_current"":123402,""start_utc"":""1931-12-17T04:25:00+00:00""}]",1,1740.000000,1740.000000,3911,105630,4409,106165,1,1,15.1211445865,0.4275079814,0.0084133669,0.4275079814,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4257|123403,4257,123403,3305,80697,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":45.0,""end_utc"":""1931-12-17T04:55:45+00:00"",""exposure_active"":4257,""exposure_current"":123403,""start_utc"":""1931-12-17T04:55:00+00:00""}]",1,45.000000,45.000000,3911,105631,4409,106167,1,1,15.8643502548,0.4480323018,0.0088468977,0.4480323018,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4258|123398,4258,123398,3306,80692,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":897.0,""end_utc"":""1931-12-17T05:14:31+00:00"",""exposure_active"":123398,""exposure_current"":4258,""start_utc"":""1931-12-17T04:59:34+00:00""}]",1,897.000000,897.000000,3912,105627,4410,106176,1,1,35.0949610335,1.0000000000,0.0260935558,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4258|123403,4258,123403,3306,80697,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":897.0,""end_utc"":""1931-12-17T05:14:31+00:00"",""exposure_active"":123403,""exposure_current"":4258,""start_utc"":""1931-12-17T04:59:34+00:00""}]",1,897.000000,897.000000,3912,105631,4410,106167,1,1,15.9998837101,0.4467504497,0.0089215880,0.4467504497,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4259|123399,4259,123399,3307,80693,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":480.0,""end_utc"":""1931-12-17T05:34:00+00:00"",""exposure_active"":4259,""exposure_current"":123399,""start_utc"":""1931-12-17T05:26:00+00:00""}]",1,480.000000,480.000000,3914,105628,4420,106168,1,1,34.8496722454,1.0000000000,0.0265536955,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4259|123400,4259,123400,3307,80694,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":267.0,""end_utc"":""1931-12-17T05:39:27+00:00"",""exposure_active"":4259,""exposure_current"":123400,""start_utc"":""1931-12-17T05:35:00+00:00""}]",1,267.000000,267.000000,3914,105629,4420,106170,1,1,34.8494062103,1.0000000000,0.0264593993,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4284|123406,4284,123406,3332,80700,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1931-12-18T04:38:00+00:00"",""exposure_active"":4284,""exposure_current"":123406,""start_utc"":""1931-12-18T04:08:00+00:00""}]",1,1800.000000,1800.000000,3962,105633,4487,106177,1,1,104.9593974423,1.0000000000,0.0827288290,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4297|123504,4297,123504,3345,80798,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":458.0,""end_utc"":""1932-01-28T19:22:38+00:00"",""exposure_active"":4297,""exposure_current"":123504,""start_utc"":""1932-01-28T19:15:00+00:00""}]",1,458.000000,458.000000,3980,105723,4503,106216,1,1,73.9073806531,0.6974119805,0.0553690332,0.6974119805,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4297|123508,4297,123508,3345,80802,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1932-01-28T18:43:00+00:00"",""exposure_active"":4297,""exposure_current"":123508,""start_utc"":""1932-01-28T18:13:00+00:00""}]",1,1800.000000,1800.000000,3980,105727,4503,106211,1,1,42.3163129241,0.3872590366,0.0232725009,0.3872590366,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4297|123510,4297,123510,3345,80804,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":458.0,""end_utc"":""1932-01-28T19:22:38+00:00"",""exposure_active"":4297,""exposure_current"":123510,""start_utc"":""1932-01-28T19:15:00+00:00""}]",1,458.000000,458.000000,3980,105729,4503,106214,1,1,38.0543384576,0.3476331401,0.0208251442,0.3476331401,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4299|123504,4299,123504,3347,80798,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":26.0,""end_utc"":""1932-01-28T19:45:00+00:00"",""exposure_active"":123504,""exposure_current"":4299,""start_utc"":""1932-01-28T19:44:34+00:00""}]",1,26.000000,26.000000,3982,105723,4506,106216,1,1,74.1613970152,0.6936617279,0.0555566914,0.6936617279,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
