raw_match_row,physical_plate_id,scan_id,psf_sigma_px,injection_polarity,target_detector_snr,baseline_detector_sigma,n_positions,n_recovered,recovery_fraction,median_recovered_snr,min_recovered_snr,max_recovered_snr,n_quantization_clipped
294096,7804,10186,2.0,-1,5.0,705.0467408066424,24,22,0.9166666666666666,5.686926078601575,4.145226540155074,6.990555941486547,0
294096,7804,10186,2.0,-1,6.0,705.0467408066424,24,24,1.0,6.282154946368417,4.463086844724043,7.987982378621744,0
294096,7804,10186,2.0,-1,8.0,705.0467408066424,24,24,1.0,8.094154409260593,6.209359404576294,9.980719551748734,0
294096,7804,10186,2.0,-1,10.0,705.0467408066424,24,24,1.0,9.906318444069603,7.954997240770669,11.973089227508666,0
294096,7804,10186,2.0,-1,12.0,705.0467408066424,24,24,1.0,11.898154158341761,9.874881413865465,13.964185731404147,0
294096,7804,10186,2.0,1,3.5,705.0467408066424,24,10,0.4166666666666667,4.408448769680899,4.045786437962471,6.063396524136503,0
294096,7804,10186,2.0,1,4.0,705.0467408066424,24,14,0.5833333333333334,4.709004861673048,4.075239330012216,6.499870938511184,0
294096,7804,10186,2.0,1,4.5,705.0467408066424,24,14,0.5833333333333334,5.158662551843069,4.5129179489699665,6.937163405509198,0
294096,7804,10186,2.0,1,5.0,705.0467408066424,24,19,0.7916666666666666,5.5441233713941145,4.116170987493876,7.373245574367798,0
294096,7804,10186,2.0,1,6.0,705.0467408066424,24,24,1.0,6.070357209584374,4.299016832867203,8.247967507926349,0
294096,7804,10186,2.0,1,8.0,705.0467408066424,24,24,1.0,8.065908166764565,6.226577892401615,10.091518936185286,0
294096,7804,10186,2.0,1,10.0,705.0467408066424,24,24,1.0,10.061561772272487,8.180875260739624,11.547643475056633,4
294096,7804,10186,2.0,1,12.0,705.0467408066424,24,24,1.0,11.137918219534416,9.98907215148876,11.534203684932546,41
294096,7804,10186,3.0,-1,3.5,705.0467408066424,24,16,0.6666666666666666,4.992239891217208,4.056540959243681,5.4867012537812645,0
294096,7804,10186,3.0,-1,4.0,705.0467408066424,24,19,0.7916666666666666,5.365025401470486,4.007646313085161,5.984500920243728,0
294096,7804,10186,3.0,-1,4.5,705.0467408066424,24,22,0.9166666666666666,5.6754438406880405,4.105687821245005,6.481958207529106,0
294096,7804,10186,3.0,-1,5.0,705.0467408066424,24,23,0.9583333333333334,6.016655150950268,4.188627202554585,6.978814033447523,0
294096,7804,10186,3.0,-1,6.0,705.0467408066424,24,24,1.0,6.898624054345023,4.887566479044069,7.972879036357257,0
294096,7804,10186,3.0,-1,8.0,705.0467408066424,24,24,1.0,8.592525460397054,6.704115601944396,9.959678016387619,0
294096,7804,10186,3.0,-1,10.0,705.0467408066424,24,24,1.0,10.396353836931258,8.568904856227931,11.942714611267066,0
294096,7804,10186,3.0,-1,12.0,705.0467408066424,24,24,1.0,12.242016171529809,10.431251772879232,13.921465767413846,0
294096,7804,10186,3.0,1,3.5,705.0467408066424,24,12,0.5,4.570852129976494,4.042279180756997,6.280426198619925,0
294096,7804,10186,3.0,1,4.0,705.0467408066424,24,14,0.5833333333333334,4.999698096521327,4.231390201330057,6.748170605147972,0
294096,7804,10186,3.0,1,4.5,705.0467408066424,24,18,0.75,5.2339404747756255,4.01454661204178,7.216235765375705,0
294096,7804,10186,3.0,1,5.0,705.0467408066424,24,22,0.9166666666666666,5.455077502202391,4.151505647969595,7.684441956332235,0
294096,7804,10186,3.0,1,6.0,705.0467408066424,24,24,1.0,6.278035694550079,4.725877134136618,8.618399508129004,0
294096,7804,10186,3.0,1,8.0,705.0467408066424,24,24,1.0,8.193453900399557,6.548273181664123,10.49014770447897,0
294096,7804,10186,3.0,1,10.0,705.0467408066424,24,24,1.0,10.095577012680405,8.416703849911126,10.812074079745237,25
294096,7804,10186,3.0,1,12.0,705.0467408066424,24,24,1.0,10.492057222855884,9.965192267451572,10.770754394699594,162
294096,89097,113642,1.0,-1,3.5,828.0427342224845,24,3,0.125,4.196816739849149,4.166209266349004,4.370552971949852,0
294096,89097,113642,1.0,-1,4.0,828.0427342224845,24,9,0.375,4.227990792134805,4.009685330157619,4.697140869053332,0
294096,89097,113642,1.0,-1,4.5,828.0427342224845,24,17,0.7083333333333334,4.508833280227638,4.032992275959422,5.196261047434622,0
294096,89097,113642,1.0,-1,5.0,828.0427342224845,24,18,0.75,4.974797394646067,4.497932132947239,5.6965679505426925,0
294096,89097,113642,1.0,-1,6.0,828.0427342224845,24,23,0.9583333333333334,5.8519291937355815,4.038433076302784,6.6961197634029945,0
294096,89097,113642,1.0,-1,8.0,828.0427342224845,24,24,1.0,7.850202886188981,6.037661340171902,8.695283816291417,0
294096,89097,113642,1.0,-1,10.0,828.0427342224845,24,24,1.0,9.84923471166909,8.036749910518841,10.694289184995986,0
294096,89097,113642,1.0,-1,12.0,828.0427342224845,24,24,1.0,11.847390496496946,10.035082372440016,12.69236259574382,0
294096,89097,113642,1.0,1,3.5,828.0427342224845,24,6,0.25,4.636112089634082,4.109115204436167,5.458546665593928,0
294096,89097,113642,1.0,1,4.0,828.0427342224845,24,14,0.5833333333333334,4.437363555888709,4.0570332482052045,5.958845128152333,0
294096,89097,113642,1.0,1,4.5,828.0427342224845,24,20,0.8333333333333334,4.675598072493194,4.261671930466139,6.458140886867095,0
294096,89097,113642,1.0,1,5.0,828.0427342224845,24,24,1.0,5.145882317407274,4.300677312642295,6.958689980517592,0
