raw_match_row,population,selection_role,physical_plate_id,scan_id,archive_family,filename_scan,scan_epoch_isot,scan_epoch_source,wcs_key,registration_mode,registration_window_arcmin,registration_refs,registration_shift_east_arcsec,registration_shift_north_arcsec,gaia_propagated_rows,gaia_pm_incomplete_rows,reciprocal_gaia_detector_matches_15arcsec,registration_refs_corrected_le3_arcsec,baseline_detector_peak_count,strict_native_recurrence,strict_native_peak_count,diagnostic_native_peak_count,closest_corrected_peak_sep_arcsec,closest_peak_detector_snr,closest_peak_polarity,forced_target_residual_sigma,science_pair_reference_snr,injection_run,injection_positions,worst_sixway_90pct_recovery_snr,injection_sensitivity_reason,sensitivity_qualified_negative,candidate_disposition_changed
294166,DIAGNOSTIC_179,POSITIVE_STRICT_RECURRENCE_CONTROL,406,400,HAMBURG,DR4/scans/HAM-LA/LA00578_x.fits,1918-12-24T22:52:26.000,DATE-AVG, ,PRIMARY,5.0,37,0.6855482598462306,-2.3307861128054808,7167,69,738,5,3611,False,0,0,45.712138213418335,4.032334973893948,-1,-2.6265631771200115,4.260651459583615,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
294166,DIAGNOSTIC_179,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,5565,6926,HAMBURG,DR4/scans/HAM-LA/LA05892_x.fits,1941-01-27T19:11:22.000,DATE-AVG, ,PRIMARY,5.0,34,-0.7640498522869366,-0.7455849553646767,7167,69,716,4,3032,False,0,0,46.708021456678765,4.504133255974901,1,-0.5217794260349616,4.260651459583615,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
294166,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7679,9986,HAMBURG,DR4/scans/HAM-LA/LA08157_x.fits,1953-11-25T21:15:01.000,DATE-AVG, ,PRIMARY,5.0,19,0.5370995897858911,-1.7809537082936229,7167,69,378,3,1690,False,0,0,53.078923508589305,5.072357065316842,1,-0.05068454766234719,4.260651459583615,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
294166,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7687,10000,HAMBURG,DR4/scans/HAM-LA/LA08167_x.fits,1953-12-02T22:33:11.000,DATE-AVG, ,PRIMARY,5.0,19,2.3819736328461523,-0.05934118417155767,7167,69,847,11,2010,False,0,0,27.021729995631453,4.468654494014963,1,0.4026350497472999,4.260651459583615,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
294166,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89544,114080,BAMBERG,DR4/scans/Bamberg-North/012637_1953_h.fits,1953-11-18T04:38:00.000,DATE-AVG, ,PRIMARY,5.0,6,0.06391083355332716,-3.4196592911241863,7167,69,154,0,663,False,0,0,60.83844255097648,4.544008501629352,1,-3.23834096148548,4.260651459583615,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
294166,DIAGNOSTIC_179,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,90160,114694,BAMBERG,DR4/scans/Bamberg-North/013251_1958_h.fits,1958-12-02T00:35:00.000,DATE-AVG, ,PRIMARY,30.0,8,1.3109223883546806,4.5503856328931,7167,69,8,0,45,False,0,0,509.0146499155412,5.476741155314181,-1,1.0947288265492414,4.260651459583615,True,24,6.0,WORST_90_THRESHOLD_ABOVE_SCIENCE_REFERENCE_SNR,False,False
294179,PRIMARY_424,CONTEXTUAL_3_TO_15_ARCSEC_CONTROL,5514,6852,HAMBURG,DR4/scans/HAM-LA/LA05839_x.fits,1940-04-06T20:06:44.000,DATE-AVG, ,PRIMARY,5.0,98,-1.322248725091816,-0.1426004656306053,12632,121,1503,13,5067,False,0,1,4.7094829587190485,6.417451426223245,-1,-1.2299797479773382,10.85601340378266,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
294179,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_BEFORE,7672,9972,HAMBURG,DR4/scans/HAM-LA/LA08149_x.fits,1953-11-24T20:40:02.000,DATE-AVG, ,PRIMARY,5.0,37,-0.5515435612179174,-1.3421620160456165,12632,121,962,5,3647,False,0,0,38.44667608203798,4.047205448503396,-1,-0.3628133805101922,10.85601340378266,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
294179,PRIMARY_424,SENSITIVITY_NEGATIVE_HAMBURG_AFTER,7688,10002,HAMBURG,DR4/scans/HAM-LA/LA08168_x.fits,1953-12-05T20:47:09.000,DATE-AVG, ,PRIMARY,5.0,84,0.460538226184655,1.3249280060875415,12632,121,1026,9,3927,False,0,0,42.03403171172016,4.333445009328787,-1,1.0750480042407455,10.85601340378266,True,24,,MISSING_90_PERCENT_THRESHOLD,False,False
294179,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_BEFORE,89097,113642,BAMBERG,DR4/scans/Bamberg-North/012160_1953_h.fits,1953-03-05T20:18:30.000,DATE-AVG, ,PRIMARY,20.0,6,-1.8536052474380114,-0.2979839274893581,12632,121,19,1,55,False,0,0,129.38828341536671,13.025202962388104,-1,-1.736157314965594,10.85601340378266,True,24,8.0,QUALIFIED,True,False
294179,PRIMARY_424,SENSITIVITY_NEGATIVE_BAMBERG_AFTER,89595,114131,BAMBERG,DR4/scans/Bamberg-North/012688_1953_h.fits,1953-12-04T19:20:00.000,DATE-AVG, ,PRIMARY,20.0,6,1.513774445392828,5.327169343156732,12632,121,19,3,50,False,0,0,111.69022046923325,12.068268302757286,-1,-0.43199540114096446,10.85601340378266,True,24,6.0,QUALIFIED,True,False
