obs_id,obs_title,access_url,s_ra,s_dec,s_fov,t_min,t_max,t_exptime,facility_name,instrument_name,dasch_id,plate_class,dasch_table,obs_start_utc,obs_end_utc,source_archive,source_url
ivo://org.gavo.dc/~?dasch/q/rh15699,3-inch Ross Fecker observation on 1951-07-27T04:33:00.900006,http://dc.g-vo.org/getproduct/dasch/q/rh15699,293.8771617086249,0.6502724092819567,32.51427166965372,33854.157649305605,33854.2215381945,5520.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15699,L,dasch.wide_plates,1951-07-27T03:47:00.900004306+00:00,1951-07-27T05:19:00.900004704+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15757,3-inch Ross Fecker observation on 1951-09-24T01:14:56.700010,http://dc.g-vo.org/getproduct/dasch/q/rh15757,294.30116161863504,-0.3149493481935176,32.496071251619675,33913.01801736124,33913.0860729168,5880.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15757,L,dasch.wide_plates,1951-09-24T00:25:56.700011040+00:00,1951-09-24T02:03:56.700011347+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28358,1-inch observation on 1952-08-19T17:29:21.999989,http://dc.g-vo.org/getproduct/dasch/q/am28358,300.7369980588158,-28.132636182534537,48.30960054597397,34243.697476851754,34243.759976851754,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28358,L,dasch.wide_plates,1952-08-19T16:44:21.999991536+00:00,1952-08-19T18:14:21.999991536+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28360,1-inch observation on 1952-08-22T16:57:37.599981,http://dc.g-vo.org/getproduct/dasch/q/am28360,299.73086146380547,-29.02926833286277,49.15260396875755,34246.69765740719,34246.715712962745,1560.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28360,L,dasch.wide_plates,1952-08-22T16:44:37.599981103+00:00,1952-08-22T17:10:37.599981159+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/bi05448,1.5 inch Ross (short focus) observation on 1951-09-02T16:55:15.399988,http://dc.g-vo.org/getproduct/dasch/q/bi05448,300.2651739800049,-29.17920047527257,90.2804045255368,33891.70503935171,33891.70503935171,0.0,Harvard-Smithsonian Center for Astrophysics,1.5 inch Ross (short focus),bi05448,L,dasch.wide_plates,1951-09-02T16:55:15.399987994+00:00,1951-09-02T16:55:15.399987994+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/bi05462,1.5 inch Ross (short focus) observation on 1951-09-07T20:06:01.300006,http://dc.g-vo.org/getproduct/dasch/q/bi05462,300.7501861956154,-28.13463334543911,83.82956152012868,33896.79584837969,33896.87918171302,7200.0,Harvard-Smithsonian Center for Astrophysics,1.5 inch Ross (short focus),bi05462,L,dasch.wide_plates,1951-09-07T19:06:01.300005224+00:00,1951-09-07T21:06:01.300004807+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/bi05611,1.5 inch Ross (short focus) observation on 1952-08-18T17:35:17.599996,http://dc.g-vo.org/getproduct/dasch/q/bi05611,300.73621712381043,-28.131941356316936,83.7805477625615,34242.69117592586,34242.77450925919,7200.0,Harvard-Smithsonian Center for Astrophysics,1.5 inch Ross (short focus),bi05611,L,dasch.wide_plates,1952-08-18T16:35:17.599994157+00:00,1952-08-18T18:35:17.599993730+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/bi05643,1.5 inch Ross (short focus) observation on 1952-09-20T20:08:46.099999,http://dc.g-vo.org/getproduct/dasch/q/bi05643,300.5450564339877,-27.88508816770041,90.49077252285576,34275.797755787,34275.881089120325,7200.0,Harvard-Smithsonian Center for Astrophysics,1.5 inch Ross (short focus),bi05643,L,dasch.wide_plates,1952-09-20T19:08:46.099997111+00:00,1952-09-20T21:08:46.099996062+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/bi05651,1.5 inch Ross (short focus) observation on 1952-10-07T18:10:04.199983,http://dc.g-vo.org/getproduct/dasch/q/bi05651,300.73408712978494,-28.131552356317087,83.78054776256151,34292.71532638868,34292.79865972201,7200.0,Harvard-Smithsonian Center for Astrophysics,1.5 inch Ross (short focus),bi05651,L,dasch.wide_plates,1952-10-07T17:10:04.199981900+00:00,1952-10-07T19:10:04.199981482+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42003,1.5-inch Cooke Lenses observation on 1951-05-15T06:59:25.600013,http://dc.g-vo.org/getproduct/dasch/q/ac42003,269.6004984832706,44.989041873125736,49.10868980662757,33781.26765740755,33781.31487962977,4080.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42003,L,dasch.wide_plates,1951-05-15T06:25:25.600012510+00:00,1951-05-15T07:33:25.600011981+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42048,1.5-inch Cooke Lenses observation on 1951-07-25T04:51:50.899988,http://dc.g-vo.org/getproduct/dasch/q/ac42048,269.3949153582948,45.1790345848672,49.00037484093526,33852.17420023138,33852.23114467582,4920.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42048,L,dasch.wide_plates,1951-07-25T04:10:50.899990946+00:00,1951-07-25T05:32:50.899990640+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42142,1.5-inch Cooke Lenses observation on 1951-09-21T01:04:18.100014,http://dc.g-vo.org/getproduct/dasch/q/ac42142,269.6484845048338,40.89961794659119,49.0803639562989,33910.0234733798,33910.06583449092,3660.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42142,L,dasch.wide_plates,1951-09-21T00:33:48.100014616+00:00,1951-09-21T01:34:48.100015228+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42245,1.5-inch Cooke Lenses observation on 1952-05-01T07:17:34.800020,http://dc.g-vo.org/getproduct/dasch/q/ac42245,269.5253748916389,44.88275434008814,49.108118485310754,34133.272625000216,34133.335125000216,5400.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42245,L,dasch.wide_plates,1952-05-01T06:32:34.800018671+00:00,1952-05-01T08:02:34.800018671+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15679,3-inch Ross Fecker observation on 1951-07-08T04:41:24.100013,http://dc.g-vo.org/getproduct/dasch/q/rh15679,289.7005322194975,-15.26046004323674,32.52519950500164,33835.15965393531,33835.23118171309,6180.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15679,L,dasch.wide_plates,1951-07-08T03:49:54.100010974+00:00,1951-07-08T05:32:54.100011001+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15630,3-inch Ross Fecker observation on 1951-04-30T07:20:30.500008,http://dc.g-vo.org/getproduct/dasch/q/rh15630,267.81041508723484,43.91349981067077,32.44249509842388,33766.28160300939,33766.3302141205,4200.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15630,L,dasch.wide_plates,1951-04-30T06:45:30.500011218+00:00,1951-04-30T07:55:30.500011079+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15653,3-inch Ross Fecker observation on 1951-05-14T07:16:49.300005,http://dc.g-vo.org/getproduct/dasch/q/rh15653,267.9820789029617,44.13639263398783,32.49792463137029,33780.28216782412,33780.324528935234,3660.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15653,L,dasch.wide_plates,1951-05-14T06:46:19.300004270+00:00,1951-05-14T07:47:19.300004252+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15691,3-inch Ross Fecker observation on 1951-07-24T04:16:53.200001,http://dc.g-vo.org/getproduct/dasch/q/rh15691,267.59600091013806,44.266760108462805,32.434284011618786,33851.15825462966,33851.19853240744,3480.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15691,L,dasch.wide_plates,1951-07-24T03:47:53.200002891+00:00,1951-07-24T04:45:53.200002919+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15724,3-inch Ross Fecker observation on 1951-08-24T02:02:32.100010,http://dc.g-vo.org/getproduct/dasch/q/rh15724,267.60312140119464,44.10006574944036,32.492833771152775,33882.05905208349,33882.11113541682,4500.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15724,L,dasch.wide_plates,1951-08-24T01:25:02.100013406+00:00,1951-08-24T02:40:02.100012988+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42061,1.5-inch Cooke Lenses observation on 1951-08-02T02:39:10.299998,http://dc.g-vo.org/getproduct/dasch/q/ac42061,284.87568188130143,-14.305576641691422,49.07323489030019,33860.08102199073,33860.14004976851,5100.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42061,L,dasch.wide_plates,1951-08-02T01:56:40.299998976+00:00,1951-08-02T03:21:40.299999255+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28363,1-inch observation on 1952-08-26T20:35:15.600006,http://dc.g-vo.org/getproduct/dasch/q/am28363,284.6898542035642,-14.316720081637058,49.16686483477179,34250.8265694445,34250.8890694445,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28363,L,dasch.wide_plates,1952-08-26T19:50:15.600004791+00:00,1952-08-26T21:20:15.600004791+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43335,Patrol cameras observation on 1951-09-21T03:31:00.000011,http://dc.g-vo.org/getproduct/dasch/q/ai43335,313.5781907396926,20.14768939653461,91.48011151311992,33910.126388889,33910.16666666678,3480.0,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43335,L,dasch.wide_plates,1951-09-21T03:02:00.000009824+00:00,1951-09-21T04:00:00.000009852+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa12813,1.5-inch Ross-Xpress observation on 1952-06-24T10:18:00.000001,http://dc.g-vo.org/getproduct/dasch/q/fa12813,317.07657617032777,16.720619266144904,90.53873002784638,34187.41875000003,34187.43958333336,1800.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa12813,L,dasch.wide_plates,1952-06-24T10:03:00.000002894+00:00,1952-06-24T10:33:00.000002476+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28336,1-inch observation on 1952-07-20T18:20:00.400008,http://dc.g-vo.org/getproduct/dasch/q/am28336,270.4424980610474,-44.62331042110965,49.27742908014822,34213.75590740749,34213.771879629705,1380.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28336,L,dasch.wide_plates,1952-07-20T18:08:30.400007032+00:00,1952-07-20T18:31:30.400006503+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28338,1-inch observation on 1952-07-27T18:51:49.300014,http://dc.g-vo.org/getproduct/dasch/q/am28338,269.9157730647304,-44.666570945020126,49.273374412792656,34220.75473726867,34220.81723726867,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28338,L,dasch.wide_plates,1952-07-27T18:06:49.300012889+00:00,1952-07-27T19:36:49.300012889+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28527,1-inch observation on 1953-09-12T17:54:37.700001,http://dc.g-vo.org/getproduct/dasch/q/am28527,270.78885002001897,-43.19773031807894,49.14150089212141,34632.7150196759,34632.7775196759,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28527,L,dasch.wide_plates,1953-09-12T17:09:37.699998019+00:00,1953-09-12T18:39:37.699998019+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rb16901,3-inch Ross Fecker observation on 1951-07-08T19:37:35.899999,http://dc.g-vo.org/getproduct/dasch/q/rb16901,271.0495307061722,-44.90528973109162,32.962968654984806,33835.776109953724,33835.85944328705,7200.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rb16901,L,dasch.wide_plates,1951-07-08T18:37:35.900001736+00:00,1951-07-08T20:37:35.900001318+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rb16917,3-inch Ross Fecker observation on 1951-07-30T19:55:48.699989,http://dc.g-vo.org/getproduct/dasch/q/rb16917,271.58580224707794,-45.03981232315742,33.01049412844824,33857.78875810172,33857.87209143505,7200.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rb16917,L,dasch.wide_plates,1951-07-30T18:55:48.699988633+00:00,1951-07-30T20:55:48.699988216+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rb16958,3-inch Ross Fecker observation on 1951-09-03T20:04:47.700002,http://dc.g-vo.org/getproduct/dasch/q/rb16958,271.1643874792633,-44.99797556201496,32.95252229148357,33892.7949965278,33892.87832986113,7200.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rb16958,L,dasch.wide_plates,1951-09-03T19:04:47.700002101+00:00,1951-09-03T21:04:47.700001683+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rb16974,3-inch Ross Fecker observation on 1951-09-24T18:08:19.199990,http://dc.g-vo.org/getproduct/dasch/q/rb16974,271.15983293516115,-44.92124673182337,32.95447278604096,33913.714111110974,33913.7974444443,7200.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rb16974,L,dasch.wide_plates,1951-09-24T17:08:19.199988153+00:00,1951-09-24T19:08:19.199987736+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43288,Patrol cameras observation on 1951-08-31T04:35:29.999978,http://dc.g-vo.org/getproduct/dasch/q/ai43288,301.05880476448607,29.75007166519955,88.20541963060104,33889.17430555533,33889.2083333331,2940.0,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43288,L,dasch.wide_plates,1951-08-31T04:10:59.999980563+00:00,1951-08-31T04:59:59.999980090+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43301,Patrol cameras observation on 1951-09-03T04:29:00.000006,http://dc.g-vo.org/getproduct/dasch/q/ai43301,308.94988161061445,19.943272030449457,91.46284240330588,33892.164583333375,33892.20902777782,3840.0,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43301,L,dasch.wide_plates,1951-09-03T03:57:00.000003600+00:00,1951-09-03T05:01:00.000003544+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43308,Patrol cameras observation on 1951-09-04T04:42:29.999996,http://dc.g-vo.org/getproduct/dasch/q/ai43308,310.1987461883354,19.647493708876397,91.62534809144924,33893.18402777772,33893.208333333285,2100.0,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43308,L,dasch.wide_plates,1951-09-04T04:24:59.999995249+00:00,1951-09-04T04:59:59.999995806+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43340,Patrol cameras observation on 1951-09-24T03:00:59.999993,http://dc.g-vo.org/getproduct/dasch/q/ai43340,308.62289141658107,20.762057614353623,91.13533526757092,33913.105555555514,33913.14583333329,3480.0,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43340,L,dasch.wide_plates,1951-09-24T02:31:59.999996409+00:00,1951-09-24T03:29:59.999996437+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42032,1.5-inch Cooke Lenses observation on 1951-07-07T05:09:16.099995,http://dc.g-vo.org/getproduct/dasch/q/ac42032,300.1899010980204,-13.852927932186043,49.35898491198392,33834.18317245364,33834.246366898085,5460.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42032,L,dasch.wide_plates,1951-07-07T04:23:46.099994383+00:00,1951-07-07T05:54:46.099994578+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42143,1.5-inch Cooke Lenses observation on 1951-09-23T00:59:55.699992,http://dc.g-vo.org/getproduct/dasch/q/ac42143,300.2183340087055,-14.423385229201918,49.139280886687736,33912.00967245358,33912.07356134248,5520.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42143,L,dasch.wide_plates,1951-09-23T00:13:55.699989597+00:00,1951-09-23T01:45:55.699989995+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42306,1.5-inch Cooke Lenses observation on 1952-07-25T05:14:17.700010,http://dc.g-vo.org/getproduct/dasch/q/ac42306,300.5960194308585,-13.858399164380955,49.384468273538,34218.19985763898,34218.23666319454,3180.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42306,L,dasch.wide_plates,1952-07-25T04:47:47.700008001+00:00,1952-07-25T05:40:47.700008307+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28198,1-inch observation on 1951-07-11T01:27:45.299984,http://dc.g-vo.org/getproduct/dasch/q/am28198,299.74952647312097,-15.098325225968033,49.35223979371415,33838.029690972064,33838.092190972064,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28198,L,dasch.wide_plates,1951-07-11T00:42:45.299986303+00:00,1951-07-11T02:12:45.299986303+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28368,1-inch observation on 1952-09-12T17:40:42.900019,http://dc.g-vo.org/getproduct/dasch/q/am28368,300.0906501085883,-14.17017281454126,49.124701170693946,34267.70535763912,34267.76785763912,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28368,L,dasch.wide_plates,1952-09-12T16:55:42.900019881+00:00,1952-09-12T18:25:42.900019881+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28511,1-inch observation on 1953-08-07T18:55:23.599996,http://dc.g-vo.org/getproduct/dasch/q/am28511,300.0252302333378,-15.24441955433973,49.16862326332924,34596.75721759256,34596.81971759256,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28511,L,dasch.wide_plates,1953-08-07T18:10:23.599997166+00:00,1953-08-07T19:40:23.599997166+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28514,1-inch observation on 1953-08-12T20:53:21.500006,http://dc.g-vo.org/getproduct/dasch/q/am28514,300.0603902296809,-13.21566330765858,49.1452154359519,34601.839137731586,34601.901637731586,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28514,L,dasch.wide_plates,1953-08-12T20:08:21.500009004+00:00,1953-08-12T21:38:21.500009004+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rb16959,3-inch Ross Fecker observation on 1951-09-03T21:36:32.699997,http://dc.g-vo.org/getproduct/dasch/q/rb16959,300.9048036222688,-14.15137778692286,33.032657256469264,33892.87954513884,33892.92121180551,3600.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rb16959,L,dasch.wide_plates,1951-09-03T21:06:32.699996052+00:00,1951-09-03T22:06:32.699995848+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28177,1-inch observation on 1951-06-13T00:13:21.100022,http://dc.g-vo.org/getproduct/dasch/q/am28177,315.1282538454664,-14.40378587352815,49.09906402266127,33809.97802199097,33810.04052199097,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28177,L,dasch.wide_plates,1951-06-12T23:28:21.100020110+00:00,1951-06-13T00:58:21.100020110+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28359,1-inch observation on 1952-08-19T18:56:37.700017,http://dc.g-vo.org/getproduct/dasch/q/am28359,314.8260807429186,-13.81687477136246,49.15457895659184,34243.76120023169,34243.81745023168,4860.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28359,L,dasch.wide_plates,1952-08-19T18:16:07.700017938+00:00,1952-08-19T19:37:07.700017437+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15840,3-inch Ross Fecker observation on 1952-07-15T06:24:31.700003,http://dc.g-vo.org/getproduct/dasch/q/rh15840,304.0839764416777,-15.209510721158589,32.51111913572493,34208.2333530093,34208.300714120414,5820.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15840,L,dasch.wide_plates,1952-07-15T05:36:01.700003684+00:00,1952-07-15T07:13:01.700003795+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15678,3-inch Ross Fecker observation on 1951-07-07T06:09:06.299996,http://dc.g-vo.org/getproduct/dasch/q/rh15678,303.6184320639023,-14.925261226231385,32.53539598288999,33834.218475694375,33834.29417013882,6540.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15678,L,dasch.wide_plates,1951-07-07T05:14:36.299994017+00:00,1951-07-07T07:03:36.299993961+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15708,3-inch Ross Fecker observation on 1951-08-03T04:18:57.299993,http://dc.g-vo.org/getproduct/dasch/q/rh15708,304.02112342812603,-15.109078950699477,32.50467859617491,33861.15170486104,33861.207954861035,4860.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15708,L,dasch.wide_plates,1951-08-03T03:38:27.299993881+00:00,1951-08-03T04:59:27.299993380+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28340,1-inch observation on 1952-08-08T17:20:45.499994,http://dc.g-vo.org/getproduct/dasch/q/am28340,225.6568911260072,-14.813673762591026,48.23362461392936,34232.69149884256,34232.75399884256,5400.0,Harvard-Smithsonian Center for Astrophysics,1-inch,am28340,L,dasch.wide_plates,1952-08-08T16:35:45.499997469+00:00,1952-08-08T18:05:45.499997469+00:00,Harvard DASCH,https://dc.g-vo.org/tap
