canonical_pair,comparison_for_endpoint,positive_exposure_id,positive_plate_id,comparison_exposure_id,comparison_plate_id,comparison_scan_id,comparison_start_utc,comparison_end_utc,endpoint_interval_gap_seconds,endpoint_interval_gap_minutes,tier,temporal_relation,endpoint_pair_field_overlap_fraction_smaller,comparison_coverage_fraction_of_science_common_footprint,primary_common_coverage_ge50pct,positive_site_name,comparison_site_name,positive_site_latitude,positive_site_longitude,comparison_site_latitude,comparison_site_longitude,same_site_control,same_site_control_basis,positive_plate_numexp,comparison_plate_numexp,positive_telescope,comparison_telescope,positive_instrument,comparison_instrument
APPLAUSE:134940 | APPLAUSE:91669,A,134940,91810,134944,91814,116345,1959-10-01T00:55:00+00:00,1959-10-01T01:55:00+00:00,300.000,5.000000,A_LE30MIN,FOLLOWING,0.55386136,0.40782209,False,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134939 | APPLAUSE:91670,A,134939,91809,134935,91805,116336,1959-09-30T22:45:00+00:00,1959-09-30T23:45:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.51520509,0.34106079,False,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134940 | APPLAUSE:91670,A,134940,91810,134936,91806,116337,1959-09-30T22:45:00+00:00,1959-09-30T23:45:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.59939958,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134940 | APPLAUSE:91670,A,134940,91810,134944,91814,116345,1959-10-01T00:55:00+00:00,1959-10-01T01:55:00+00:00,300.000,5.000000,A_LE30MIN,FOLLOWING,0.55386136,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134944 | APPLAUSE:91671,A,134944,91814,134940,91810,116341,1959-09-30T23:50:00+00:00,1959-10-01T00:50:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.55386136,0.94752523,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134975 | APPLAUSE:91675,A,134975,91845,134971,91841,116372,1959-10-01T22:45:00+00:00,1959-10-01T23:45:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.52324495,0.99814516,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134975 | APPLAUSE:42522,A,134975,91845,134971,91841,116372,1959-10-01T22:45:00+00:00,1959-10-01T23:45:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.52324495,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134975 | APPLAUSE:42523,A,134975,91845,134971,91841,116372,1959-10-01T22:45:00+00:00,1959-10-01T23:45:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.52324495,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134980 | APPLAUSE:91676,A,134980,91850,134976,91846,116377,1959-10-01T23:50:00+00:00,1959-10-02T00:50:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.63894997,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134980 | APPLAUSE:91676,A,134980,91850,134984,91854,116385,1959-10-02T02:00:00+00:00,1959-10-02T03:00:00+00:00,300.000,5.000000,A_LE30MIN,FOLLOWING,0.55117928,0.80244574,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
