pair_index,canonical_pair,endpoint_a,endpoint_b,detector_coverage_state,endpoint_a_candidates_in_common_polygon,endpoint_b_candidates_in_common_polygon,shifted_endpoint,shift_radius_arcsec,direction,position_angle_deg_east_of_north,control_le_3arcsec_matches,control_le_10arcsec_matches,observed_le_3arcsec_matches,observed_le_10arcsec_matches,fixed_pre_shift_candidate_denominator,population_context_only
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,120.0,SW,225.0,1650,18459,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,120.0,W,270.0,1652,18268,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,120.0,NW,315.0,1652,18409,19768,60331,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,60.0,N,0.0,1966,22421,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,60.0,NE,45.0,1939,22312,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,60.0,E,90.0,2043,22267,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,60.0,SE,135.0,2023,22226,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,60.0,S,180.0,1950,22526,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,60.0,SW,225.0,1979,22179,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,60.0,W,270.0,1985,22367,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,60.0,NW,315.0,1964,22142,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,120.0,N,0.0,1987,22210,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,120.0,NE,45.0,2012,22462,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,120.0,E,90.0,1962,22349,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,120.0,SE,135.0,1926,22137,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,120.0,S,180.0,2022,22298,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,120.0,SW,225.0,1941,22104,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,120.0,W,270.0,1992,22122,24603,67751,True,True
29,APPLAUSE:13876 | APPLAUSE:139430,APPLAUSE:139430,APPLAUSE:13876,COMPLETE_VALID_DETECTOR_COVERAGE,198198,102131,endpoint_b,120.0,NW,315.0,1973,22154,24603,67751,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,60.0,N,0.0,2360,26260,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,60.0,NE,45.0,2314,25972,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,60.0,E,90.0,2349,25783,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,60.0,SE,135.0,2295,25759,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,60.0,S,180.0,2350,26070,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,60.0,SW,225.0,2266,26516,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,60.0,W,270.0,2374,25813,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,60.0,NW,315.0,2347,26039,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,120.0,N,0.0,2251,25967,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,120.0,NE,45.0,2294,25899,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,120.0,E,90.0,2306,25585,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,120.0,SE,135.0,2275,25535,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,120.0,S,180.0,2286,25693,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,120.0,SW,225.0,2395,26136,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,120.0,W,270.0,2345,25702,38154,76566,True,True
30,APPLAUSE:139532 | DASCH:ivo://org.gavo.dc/~?dasch/q/j04686,APPLAUSE:139532,DASCH:j04686:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,183608,120852,endpoint_b,120.0,NW,315.0,2278,25814,38154,76566,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,60.0,N,0.0,656,6650,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,60.0,NE,45.0,647,7115,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,60.0,E,90.0,637,7081,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,60.0,SE,135.0,611,6808,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,60.0,S,180.0,595,6596,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,60.0,SW,225.0,625,6631,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,60.0,W,270.0,568,6623,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,60.0,NW,315.0,601,6731,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,120.0,N,0.0,618,6771,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,120.0,NE,45.0,604,6947,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,120.0,E,90.0,623,6932,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,120.0,SE,135.0,575,6904,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,120.0,S,180.0,621,6543,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,120.0,SW,225.0,598,6660,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,120.0,W,270.0,630,6541,625,6789,True,True
31,APPLAUSE:11790 | DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,APPLAUSE:11790,DASCH:b75711:exp0,COMPLETE_VALID_DETECTOR_COVERAGE,90136,84843,endpoint_b,120.0,NW,315.0,634,6623,625,6789,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,N,0.0,50,521,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,NE,45.0,29,416,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,E,90.0,34,381,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,SE,135.0,34,425,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,S,180.0,33,408,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,SW,225.0,34,435,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,W,270.0,37,433,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,60.0,NW,315.0,50,521,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,N,0.0,142,942,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,NE,45.0,41,377,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,E,90.0,25,337,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,SE,135.0,34,369,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,S,180.0,42,370,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,SW,225.0,29,353,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,W,270.0,30,416,117,747,True,True
32,APPLAUSE:12405 | APPLAUSE:131662,APPLAUSE:131662,APPLAUSE:12405,COMPLETE_VALID_DETECTOR_COVERAGE,5844,33854,endpoint_b,120.0,NW,315.0,36,443,117,747,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,N,0.0,5,72,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,NE,45.0,2,75,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,E,90.0,7,73,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,SE,135.0,10,71,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,S,180.0,6,61,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,SW,225.0,5,74,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,W,270.0,7,83,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,60.0,NW,315.0,5,62,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,N,0.0,3,63,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,NE,45.0,6,74,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,E,90.0,9,74,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,SE,135.0,11,71,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,S,180.0,4,40,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,SW,225.0,6,76,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,W,270.0,5,71,8,57,True,True
33,APPLAUSE:12471 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05459,DASCH:bi05459:exp0,APPLAUSE:12471,COMPLETE_VALID_DETECTOR_COVERAGE,1104,15904,endpoint_b,120.0,NW,315.0,8,86,8,57,True,True
